n,cost,execution_time
769,0.293474,0.000022
770,0.293790,0.000213
771,0.294090,0.000136
772,0.294502,0.000121
773,0.295102,0.000243
774,0.295526,0.000021
775,0.295626,0.000020
776,0.295726,0.000022
777,0.295826,0.000020
778,0.296239,0.000157
779,0.296380,0.000092
780,0.296480,0.000021
781,0.296780,0.000812
782,0.296780,0.000017
783,0.296880,0.000021
784,0.297293,0.000219
785,0.297575,0.000020
786,0.297799,0.000023
787,0.297999,0.000289
788,0.298360,0.000829
789,0.298898,0.000068
790,0.298998,0.000021
791,0.299281,0.000183
792,0.299819,0.000381
793,0.300232,0.000175
794,0.300232,0.000016
795,0.300432,0.000025
796,0.300532,0.000020
797,0.301597,0.000123
798,0.301997,0.000647
799,0.302097,0.000021
800,0.302238,0.000023
801,0.302599,0.000479
802,0.302822,0.000023
803,0.303493,0.000034
804,0.304032,0.000163
805,0.304332,0.000022
806,0.304555,0.000023
807,0.305585,0.000130
808,0.306292,0.000648
809,0.306492,0.000022
810,0.306492,0.000017
811,0.306808,0.000091
812,0.306808,0.000020
813,0.307220,0.000291
814,0.307320,0.000024
815,0.307420,0.000027
816,0.307920,0.000128
817,0.308062,0.000020
818,0.308162,0.000022
819,0.308609,0.000046
820,0.308892,0.000025
821,0.309500,0.000990
822,0.309675,0.000089
823,0.310175,0.000058
824,0.310535,0.001136
825,0.310835,0.001061
826,0.311248,0.000334
827,0.311471,0.000094
828,0.311571,0.000022
829,0.312071,0.000362
830,0.312295,0.000021
831,0.312611,0.001548
832,0.313560,0.000429
833,0.313784,0.000335
834,0.314066,0.000022
835,0.314576,0.000130
836,0.314776,0.000647
837,0.315189,0.000571
838,0.315330,0.000021
839,0.315691,0.000504
840,0.315832,0.000023
841,0.315932,0.000023
842,0.316215,0.000415
843,0.316615,0.000673
844,0.316715,0.000030
845,0.317075,0.000147
846,0.317299,0.000163
847,0.317440,0.000192
848,0.317664,0.000790
849,0.318164,0.000178
850,0.318480,0.001348
851,0.319121,0.001402
852,0.320126,0.000543
853,0.320226,0.000026
854,0.320226,0.000017
855,0.321526,0.000088
856,0.321667,0.000021
857,0.321667,0.000018
858,0.321767,0.000021
859,0.322127,0.000252
860,0.322488,0.000213
861,0.323054,0.000357
862,0.323725,0.000333
863,0.324788,0.000072
864,0.325297,0.000649
865,0.325521,0.000020
866,0.325745,0.000246
867,0.326192,0.000579
868,0.326899,0.000257
869,0.327299,0.000378
870,0.327523,0.000022
871,0.327839,0.000183
872,0.328199,0.000398
873,0.328423,0.000044
874,0.328564,0.000021
875,0.328788,0.000454
876,0.329569,0.000389
877,0.329793,0.000021
878,0.329893,0.000022
879,0.330305,0.000202
880,0.330666,0.000147
881,0.331387,0.000284
882,0.331587,0.000021
883,0.331787,0.000228
884,0.332211,0.000125
885,0.332511,0.000020
886,0.332559,0.000721
887,0.332875,0.000638
888,0.332875,0.000020
889,0.332975,0.000023
890,0.335184,0.000031
891,0.335467,0.000022
892,0.336100,0.000027
893,0.336100,0.000018
894,0.336547,0.000342
895,0.336859,0.000232
896,0.336859,0.000020
897,0.337159,0.000229
898,0.337520,0.000160
899,0.337803,0.000257
900,0.338026,0.000447
901,0.338326,0.000296
902,0.338426,0.000020
903,0.340226,0.000160
904,0.340326,0.000025
905,0.340426,0.000024
906,0.340873,0.000255
907,0.341373,0.000893
908,0.341515,0.000020
909,0.341656,0.000256
910,0.341956,0.000022
911,0.342763,0.000073
912,0.343063,0.000435
913,0.343263,0.000025
914,0.343463,0.000022
915,0.343686,0.000023
916,0.344047,0.000642
917,0.344247,0.000025
918,0.344547,0.000039
919,0.344959,0.000367
920,0.344959,0.000021
921,0.345236,0.000516
922,0.345377,0.000022
923,0.345877,0.000177
924,0.345977,0.000025
925,0.346177,0.000021
926,0.346277,0.000022
927,0.346724,0.001337
928,0.346824,0.000023
929,0.347048,0.000022
930,0.347453,0.001905
931,0.347453,0.000018
932,0.347736,0.000409
933,0.347936,0.000023
934,0.348218,0.000020
935,0.348518,0.001274
936,0.348518,0.000019
937,0.348518,0.000018
938,0.348742,0.000021
939,0.349103,0.000105
940,0.349326,0.000062
941,0.350107,0.000433
942,0.350331,0.000021
943,0.350743,0.000540
944,0.351326,0.000282
945,0.352088,0.000069
946,0.352759,0.000459
947,0.352859,0.000026
948,0.353259,0.001369
949,0.353359,0.000020
950,0.354639,0.000067
951,0.355494,0.000041
952,0.355710,0.000453
953,0.355933,0.000021
954,0.356133,0.000023
955,0.356233,0.000023
956,0.356549,0.000315
957,0.357088,0.000041
958,0.357229,0.000027
959,0.357991,0.000550
960,0.358590,0.000249
961,0.358790,0.000021
962,0.359090,0.000021
963,0.359390,0.000426
964,0.359690,0.000665
965,0.359831,0.000104
966,0.360244,0.000817
967,0.360656,0.000062
968,0.360756,0.000023
969,0.366034,0.000540
970,0.366394,0.000535
971,0.366807,0.000560
972,0.367089,0.000022
973,0.367189,0.000021
974,0.367289,0.000024
975,0.367513,0.000022
976,0.367513,0.000019
977,0.367613,0.000020
978,0.367713,0.000021
979,0.368707,0.000529
980,0.369120,0.000214
981,0.369320,0.000026
982,0.369906,0.000745
983,0.371609,0.000027
984,0.371809,0.000106
985,0.372009,0.000022
986,0.372109,0.000023
987,0.372209,0.000023
988,0.372492,0.000575
989,0.373352,0.000818
990,0.373669,0.000919
991,0.373892,0.000961
992,0.373820,0.000171
993,0.373962,0.000108
994,0.374103,0.000892
995,0.374686,0.000868
996,0.374786,0.000025
997,0.375233,0.000809
998,0.375594,0.000649
999,0.375694,0.000024
1000,0.376106,0.000544
1001,0.376565,0.000397
1002,0.376706,0.000020
1003,0.376848,0.000027
1004,0.377208,0.000022
1005,0.377408,0.000868
1006,0.377508,0.000025
1007,0.378018,0.000832
1008,0.378465,0.000307
1009,0.378865,0.002416
1010,0.379065,0.000024
1011,0.379207,0.000022
1012,0.379307,0.000061
1013,0.596679,0.000059
1014,0.596902,0.000021
1015,0.597485,0.000195
1016,0.597627,0.000023
1017,0.598039,0.000860
1018,0.598039,0.000019
1019,0.598239,0.000468
1020,0.598600,0.000503
1021,0.599047,0.000698
1022,0.599828,0.000382
1023,0.599828,0.000019
1024,0.600144,0.000180
1025,0.601149,0.000364
1026,0.601373,0.000539
1027,0.601473,0.000802
1028,0.601573,0.000023
1029,0.601573,0.000018
1030,0.602205,0.000402
1031,0.602705,0.001147
1032,0.602847,0.000019
1033,0.602988,0.000022
1034,0.603212,0.000024
1035,0.603572,0.000897
1036,0.603985,0.000066
1037,0.604208,0.000025
1038,0.604208,0.000017
1039,0.605130,0.000043
1040,0.605554,0.001133
1041,0.606449,0.000480
1042,0.607120,0.000112
1043,0.607343,0.000383
1044,0.607543,0.000023
1045,0.607643,0.000022
1046,0.608004,0.000085
1047,0.608504,0.000615
1048,0.608604,0.000099
1049,0.609021,0.001944
1050,0.609021,0.000022
1051,0.609827,0.000127
1052,0.615284,0.000175
1053,0.616505,0.000167
1054,0.616729,0.000024
1055,0.617012,0.000333
1056,0.617312,0.000615
1057,0.617535,0.000025
1058,0.623422,0.000027
1059,0.623847,0.000279
1060,0.624479,0.001011
1061,0.624621,0.000564
1062,0.625168,0.000162
1063,0.625268,0.000025
1064,0.625468,0.000022
1065,0.625568,0.000023
1066,0.625851,0.000031
1067,0.625993,0.000170
1068,0.626502,0.000321
1069,0.626785,0.000041
1070,0.626785,0.000019
1071,0.627185,0.001058
1072,0.627597,0.000515
1073,0.627997,0.001357
1074,0.628138,0.000022
1075,0.628362,0.000022
1076,0.628562,0.000021
1077,0.628703,0.000577
1078,0.628986,0.000173
1079,0.628749,0.000180
1080,0.629161,0.000257
1081,0.629609,0.000981
1082,0.629925,0.001083
1083,0.630208,0.000364
1084,0.630508,0.000021
1085,0.631314,0.000233
1086,0.631726,0.001023
1087,0.632087,0.000022
1088,0.632597,0.000747
1089,0.633097,0.000649
1090,0.633397,0.000352
1091,0.633809,0.000555
1092,0.633809,0.000017
1093,0.634009,0.000738
1094,0.634456,0.000764
1095,0.634556,0.000023
1096,0.634556,0.000018
1097,0.634698,0.000021
1098,0.635198,0.000256
1099,0.635339,0.000019
1100,0.635480,0.000688
1101,0.635704,0.000258
1102,0.647061,0.000290
1103,0.647485,0.000217
1104,0.648118,0.000182
1105,0.648495,0.000181
1106,0.648595,0.000023
1107,0.648795,0.000022
1108,0.650708,0.000282
1109,0.651436,0.000047
1110,0.651448,0.000174
1111,0.651731,0.000026
1112,0.651955,0.000025
1113,0.652898,0.000055
1114,0.653122,0.000022
1115,0.653222,0.000027
1116,0.653322,0.000021
1117,0.653422,0.000196
1118,0.653922,0.000285
1119,0.654505,0.002213
1120,0.654821,0.000025
1121,0.654821,0.000019
1122,0.655268,0.000218
1123,0.655680,0.000331
1124,0.655997,0.000276
1125,0.656197,0.000026
1126,0.656480,0.000728
1127,0.656927,0.000063
1128,0.657068,0.000097
1129,0.657210,0.000737
1130,0.658447,0.000036
1131,0.658763,0.000398
1132,0.658986,0.000021
1133,0.659086,0.000021
1134,0.659286,0.000021
1135,0.659699,0.001023
1136,0.660199,0.000360
1137,0.660559,0.000021
1138,0.660783,0.000040
1139,0.660883,0.000022
1140,0.661243,0.001564
1141,0.661385,0.000025
1142,0.661485,0.000124
1143,0.662147,0.000663
1144,0.662486,0.001213
1145,0.662886,0.000108
1146,0.663734,0.000092
1147,0.663834,0.000021
1148,0.663934,0.000025
1149,0.664076,0.000138
1150,0.664716,0.000368
1151,0.664816,0.000024
1152,0.665316,0.000255
