num_requests_matched,cost,execution_time
200,0.06830520927906036,0.7522542509250343
400,0.14307858049869537,0.0970379956997931
600,0.20130561292171478,0.22666743211448193
800,0.2563732862472534,0.20669133495539427
1000,0.31780052185058594,0.23653695126995444
1200,0.37648719549179077,0.19494434678927064
1400,0.44319677352905273,0.49896351294592023
1600,0.5114994049072266,0.4395885276608169
1800,0.5745077133178711,0.7776147341355681
2000,0.6577179431915283,4.697676753159612
2200,0.7348712086677551,4.0704670790582895
2400,0.8053377866744995,0.3642119178548455
2600,0.9089080691337585,0.3731258437037468
2800,0.9964392185211182,2.77090681809932
3000,1.0711848735809326,2.2658514622598886
3200,1.162459135055542,6.084076150786132
3400,1.2540900707244873,0.9581611156463623
3600,1.3746423721313477,0.8155333553440869
3800,1.5036909580230713,27.796660823747516
4000,1.6111550331115723,5.206087139900774
4200,2.2867958545684814,36.69728454342112
4400,2.6257762908935547,1.033817966002971
4600,3.011585235595703,5.401952349115163
4800,3.507571220397949,4.363614236004651
5000,3.8871378898620605,6.582314622122794
5200,4.113898277282715,3.8894065800122917
5400,4.260923385620117,0.9661029162816703
5600,4.671937942504883,3.58525758003816
5800,5.239139556884766,3.7326168823055923
6000,5.7329912185668945,6.237847171258181
6200,7.292514324188232,12.211879948619753
6400,8.073305130004883,0.9714261619374156
6600,8.468750953674316,3.254432313144207
6800,8.976362228393555,1.1380310980603099
7000,9.437835693359375,2.8360223239287734
7200,9.747444152832031,0.7196144727058709
7400,10.104696273803711,1.2355417301878333
7600,10.938360214233398,1.9409752660430968
7800,11.812044143676758,3.8692461010068655
8000,12.24020767211914,1.813395757228136
8200,13.021556854248047,2.1736960071139038
8400,13.908387184143066,2.8158231880515814
8600,14.61935043334961,4.661375740077347
8800,16.428987503051758,8.084840422961861
9000,17.975669860839844,12.900038739666343
9200,20.430110931396484,34.80162787204608
9400,25.703174591064453,54.92662149295211
9600,33.514122009277344,56.04810976004228
9800,44.71524429321289,90.36568094976246
10000,66.89771153777838,95.64213556284085
