n,cost,execution_time
198,0.066030,0.000228
199,0.066758,0.000059
200,0.066958,0.000221
201,0.067358,0.000054
202,0.067747,0.000056
203,0.067847,0.000025
204,0.068071,0.000020
205,0.068047,0.000193
206,0.068363,0.000132
207,0.068724,0.000158
208,0.068865,0.000019
209,0.069404,0.000055
210,0.069604,0.000100
211,0.069804,0.000196
212,0.070404,0.000200
213,0.070720,0.000319
214,0.071120,0.000092
215,0.071658,0.000238
216,0.071882,0.000022
217,0.074324,0.000096
218,0.074524,0.000020
219,0.075034,0.000309
220,0.075316,0.000123
221,0.075599,0.000023
222,0.075741,0.000022
223,0.075741,0.000017
224,0.075941,0.000021
225,0.076041,0.000022
226,0.076041,0.000017
227,0.076341,0.000238
228,0.076841,0.000155
229,0.076941,0.000021
230,0.077241,0.000150
231,0.077464,0.000020
232,0.077464,0.000017
233,0.077664,0.000024
234,0.078112,0.000038
235,0.078312,0.000020
236,0.078628,0.000225
237,0.078628,0.000017
238,0.079028,0.000060
239,0.079169,0.000045
240,0.079530,0.000214
241,0.080068,0.000179
242,0.080068,0.000017
243,0.080568,0.000055
244,0.080792,0.000021
245,0.081239,0.000104
246,0.081639,0.000282
247,0.081839,0.000023
248,0.082122,0.000182
249,0.083151,0.000033
250,0.083451,0.000282
251,0.083864,0.000231
252,0.083964,0.000239
253,0.084187,0.000080
254,0.084824,0.000107
255,0.085048,0.000019
256,0.085648,0.000100
257,0.085789,0.000442
258,0.085889,0.000022
259,0.086030,0.000022
260,0.086347,0.000219
261,0.086707,0.000107
262,0.086807,0.000022
263,0.087346,0.000159
264,0.087978,0.000035
265,0.088478,0.000169
266,0.088891,0.000556
267,0.088991,0.000021
268,0.088991,0.000018
269,0.088991,0.000017
270,0.089132,0.000019
271,0.089232,0.000026
272,0.089548,0.000295
273,0.091446,0.000027
274,0.091984,0.000286
275,0.092184,0.000020
276,0.092349,0.000115
277,0.092491,0.000142
278,0.093219,0.000097
279,0.093319,0.000024
280,0.093319,0.000017
281,0.093519,0.000020
282,0.093742,0.000172
283,0.093884,0.000021
284,0.094107,0.000018
285,0.094331,0.000132
286,0.094431,0.000024
287,0.095159,0.000308
288,0.095559,0.000287
289,0.095842,0.000020
290,0.095942,0.000187
291,0.096389,0.000322
292,0.096530,0.000023
293,0.096813,0.000021
294,0.096813,0.000018
295,0.098013,0.000025
296,0.098155,0.000021
297,0.098378,0.000021
298,0.099011,0.000305
299,0.099011,0.000019
300,0.099111,0.000020
301,0.099311,0.000019
302,0.099723,0.000092
303,0.099947,0.000021
304,0.100147,0.000144
305,0.100594,0.000124
306,0.100694,0.000256
307,0.101326,0.000152
308,0.101774,0.000346
309,0.101974,0.000021
310,0.102917,0.000262
311,0.103017,0.000022
312,0.103441,0.000105
313,0.103802,0.000243
314,0.104162,0.000021
315,0.104262,0.000021
316,0.104404,0.000025
317,0.104504,0.000021
318,0.104928,0.000045
319,0.106493,0.000056
320,0.107003,0.000179
321,0.107303,0.000086
322,0.107527,0.000021
323,0.108308,0.000037
324,0.108408,0.000019
325,0.108631,0.000021
326,0.109056,0.000239
327,0.109279,0.000020
328,0.109979,0.000099
329,0.110518,0.000046
330,0.110618,0.000021
331,0.111118,0.000029
332,0.111341,0.000271
333,0.111341,0.000019
334,0.111541,0.000209
335,0.111641,0.000022
336,0.111741,0.000023
337,0.112548,0.000036
338,0.112948,0.000136
339,0.113230,0.000423
340,0.114037,0.000024
341,0.114337,0.000154
342,0.114478,0.000147
343,0.114839,0.000202
344,0.114980,0.000019
345,0.115180,0.000240
346,0.115280,0.000022
347,0.115987,0.000061
348,0.116187,0.000022
349,0.116503,0.000217
350,0.116603,0.000020
351,0.116703,0.000021
352,0.116845,0.000021
353,0.116945,0.000023
354,0.117305,0.000207
355,0.118382,0.000055
356,0.118482,0.000025
357,0.119763,0.000037
358,0.120363,0.000152
359,0.120463,0.000022
360,0.120887,0.000346
361,0.120987,0.000024
362,0.121628,0.000319
363,0.121828,0.000020
364,0.121828,0.000017
365,0.122051,0.000304
366,0.122367,0.000052
367,0.122728,0.000328
368,0.123089,0.000071
369,0.123489,0.000267
370,0.123630,0.000022
371,0.125738,0.000085
372,0.125938,0.000094
373,0.126161,0.000051
374,0.126561,0.000105
375,0.126703,0.000311
376,0.127424,0.000064
377,0.127924,0.000170
378,0.128147,0.000256
379,0.128347,0.000031
380,0.128708,0.000698
381,0.130273,0.000115
382,0.130589,0.000109
383,0.131099,0.000065
384,0.131199,0.000022
385,0.131870,0.000144
386,0.132230,0.000063
387,0.132643,0.000474
388,0.133003,0.000176
389,0.133450,0.000132
390,0.133898,0.000660
391,0.134180,0.000019
392,0.134497,0.000266
393,0.134497,0.000017
394,0.134497,0.000015
395,0.134597,0.000019
396,0.134697,0.000021
397,0.136097,0.000039
398,0.136097,0.000018
399,0.136297,0.000052
400,0.136657,0.000178
401,0.137861,0.000029
402,0.137961,0.000025
403,0.140064,0.000025
404,0.140264,0.000017
405,0.140764,0.000328
406,0.141274,0.000200
407,0.141415,0.000197
408,0.142688,0.000124
409,0.142688,0.000021
410,0.142911,0.000119
411,0.142911,0.000017
412,0.143272,0.000125
413,0.143719,0.000032
414,0.144080,0.000409
415,0.144712,0.000037
416,0.145073,0.000156
417,0.145485,0.000313
418,0.145685,0.000112
419,0.145785,0.000024
420,0.146009,0.000020
421,0.146433,0.000184
422,0.146433,0.000017
423,0.146633,0.000024
424,0.146633,0.000019
425,0.147233,0.000184
426,0.147333,0.000020
427,0.147533,0.000021
428,0.147933,0.000024
429,0.147974,0.000036
430,0.148174,0.000094
431,0.148807,0.000141
432,0.150167,0.000110
433,0.150807,0.000033
434,0.150907,0.000025
435,0.150907,0.000017
436,0.150907,0.000018
437,0.151131,0.000020
438,0.151355,0.000021
439,0.151864,0.000029
440,0.152006,0.000022
441,0.152147,0.000386
442,0.152289,0.000021
443,0.152389,0.000020
444,0.153207,0.000313
445,0.153431,0.000336
446,0.153531,0.000020
447,0.154031,0.000449
448,0.154172,0.000021
449,0.154396,0.000022
450,0.154843,0.000082
451,0.154943,0.000025
452,0.155166,0.000181
453,0.155308,0.000022
454,0.155531,0.000019
455,0.156831,0.000082
456,0.157440,0.000401
457,0.157950,0.000559
458,0.158804,0.000043
459,0.158804,0.000018
460,0.159120,0.000346
461,0.159630,0.000345
462,0.159730,0.000021
463,0.159730,0.000018
464,0.159954,0.000067
465,0.160254,0.000023
466,0.161668,0.000079
467,0.161951,0.000021
468,0.162174,0.000457
469,0.162963,0.000163
470,0.163105,0.000025
471,0.163529,0.000210
472,0.163670,0.000023
473,0.163770,0.000026
474,0.163870,0.000024
475,0.164370,0.000175
476,0.164670,0.000091
477,0.164812,0.000022
478,0.164912,0.000022
479,0.165012,0.000019
480,0.166758,0.000027
481,0.166758,0.000017
482,0.167258,0.000361
483,0.167619,0.000675
484,0.170348,0.000027
485,0.170448,0.000021
486,0.170448,0.000018
487,0.170895,0.000046
488,0.170895,0.000016
489,0.171195,0.000189
490,0.171556,0.000267
491,0.171697,0.000021
492,0.172110,0.000556
493,0.172620,0.000118
494,0.172820,0.000212
495,0.172961,0.000022
496,0.173668,0.000377
497,0.173768,0.000020
498,0.174268,0.000103
499,0.174768,0.000611
500,0.174768,0.000017
501,0.175180,0.000140
502,0.175463,0.000018
503,0.175746,0.000615
504,0.176246,0.000038
505,0.176693,0.000051
506,0.176693,0.000017
507,0.177141,0.000227
508,0.177553,0.000225
509,0.178063,0.000048
510,0.178363,0.000021
511,0.178504,0.000022
512,0.178833,0.000640
513,0.179133,0.000245
514,0.179133,0.000022
515,0.179533,0.000089
516,0.180072,0.000178
517,0.180432,0.000229
518,0.180290,0.000647
519,0.180390,0.000023
520,0.180490,0.000026
521,0.180690,0.000307
522,0.180790,0.000019
523,0.181590,0.000026
524,0.181814,0.000021
525,0.181814,0.000018
526,0.182014,0.000019
527,0.182297,0.000018
528,0.182968,0.000036
529,0.186069,0.000025
530,0.186028,0.000885
531,0.186611,0.000109
532,0.186835,0.000142
533,0.186835,0.000018
534,0.187335,0.000187
535,0.187651,0.000505
536,0.188063,0.000519
537,0.188985,0.000107
538,0.189085,0.000021
539,0.189226,0.000208
540,0.189674,0.000680
541,0.189674,0.000022
542,0.190212,0.000385
543,0.190845,0.000048
544,0.190845,0.000017
545,0.190945,0.000021
546,0.191369,0.000242
547,0.191879,0.000217
548,0.192519,0.000024
549,0.192835,0.000212
550,0.192835,0.000018
551,0.193152,0.000344
552,0.193652,0.000464
553,0.193652,0.000020
554,0.193652,0.000016
555,0.194064,0.000161
556,0.194164,0.000206
557,0.194480,0.000034
558,0.194780,0.000103
559,0.195363,0.000187
560,0.195902,0.000038
561,0.196002,0.000032
562,0.196143,0.000023
563,0.196367,0.000151
564,0.197007,0.000160
565,0.197007,0.000018
566,0.197517,0.000076
567,0.197941,0.000157
568,0.198669,0.000112
569,0.198811,0.000020
570,0.199011,0.000024
571,0.199327,0.000273
572,0.199471,0.000659
573,0.199919,0.000749
574,0.199919,0.000017
575,0.200279,0.000105
576,0.200421,0.000025
577,0.200421,0.000017
578,0.200737,0.000277
579,0.202658,0.000026
580,0.203111,0.000467
581,0.203211,0.000023
582,0.203435,0.000020
583,0.203535,0.000024
584,0.203635,0.000021
585,0.203918,0.000021
586,0.204018,0.000022
587,0.204394,0.000544
588,0.204894,0.000056
589,0.204894,0.000017
590,0.205306,0.000301
591,0.205753,0.000037
592,0.206166,0.000113
593,0.206526,0.000419
594,0.206808,0.000036
595,0.207347,0.000082
596,0.207447,0.000022
597,0.207859,0.000229
598,0.207959,0.000021
599,0.208469,0.000752
600,0.208881,0.000242
601,0.209242,0.000123
602,0.209863,0.000209
603,0.210163,0.000092
604,0.211245,0.000301
605,0.211783,0.000500
606,0.211807,0.000033
607,0.212030,0.000021
608,0.212130,0.000021
609,0.212447,0.000118
610,0.212729,0.000021
611,0.213029,0.000250
612,0.213346,0.000127
613,0.214251,0.000137
614,0.214351,0.000021
615,0.214634,0.000048
616,0.214634,0.000018
617,0.215034,0.000515
618,0.215134,0.000024
619,0.215234,0.000313
620,0.215908,0.000193
621,0.217322,0.000093
622,0.217546,0.000312
623,0.218178,0.000291
624,0.218539,0.000483
625,0.218951,0.000568
626,0.219094,0.000199
627,0.219318,0.000024
628,0.219518,0.000457
629,0.219965,0.000727
630,0.220365,0.000298
631,0.220589,0.000020
632,0.220789,0.000245
633,0.221236,0.000150
634,0.221460,0.000022
635,0.222181,0.000030
636,0.222381,0.000164
637,0.222481,0.000018
638,0.222764,0.000020
639,0.222864,0.000231
640,0.223472,0.000125
641,0.223755,0.000123
642,0.224167,0.000676
643,0.225167,0.000514
644,0.226967,0.000054
645,0.227250,0.000020
646,0.228240,0.000107
647,0.228440,0.000133
648,0.228756,0.000166
649,0.229581,0.000040
650,0.229681,0.000022
651,0.230093,0.000360
652,0.230701,0.000539
653,0.231310,0.000259
654,0.231592,0.000021
655,0.232176,0.000052
656,0.232376,0.000020
657,0.232476,0.000021
658,0.232676,0.000020
659,0.232976,0.000041
660,0.233176,0.000412
661,0.233399,0.000276
662,0.233623,0.000345
663,0.234023,0.000134
664,0.234123,0.000021
665,0.234223,0.000022
666,0.234423,0.000021
667,0.235844,0.000115
668,0.236068,0.000156
669,0.236304,0.000279
670,0.236404,0.000335
671,0.236744,0.000078
672,0.237157,0.000196
673,0.237722,0.000154
674,0.237946,0.000429
675,0.238087,0.000023
676,0.238387,0.000742
677,0.238835,0.000122
678,0.239247,0.000103
679,0.239471,0.000020
680,0.239612,0.000154
681,0.239612,0.000016
682,0.240283,0.000258
683,0.240793,0.000431
684,0.241016,0.000021
685,0.241618,0.000156
686,0.242030,0.000193
687,0.242737,0.000276
688,0.243149,0.000140
689,0.243342,0.000356
690,0.243342,0.000018
691,0.243342,0.000019
692,0.243442,0.000019
693,0.243542,0.000021
694,0.243542,0.000016
695,0.244125,0.000147
696,0.246288,0.000034
697,0.246330,0.000493
698,0.246330,0.000018
699,0.246690,0.000098
700,0.246790,0.000026
701,0.246790,0.000017
702,0.247190,0.000483
703,0.247690,0.000138
704,0.247690,0.000017
705,0.247973,0.000021
706,0.248073,0.000021
707,0.248356,0.000504
708,0.248780,0.000095
709,0.249004,0.000020
710,0.249570,0.000203
711,0.249570,0.000018
712,0.250070,0.000067
713,0.251054,0.000023
714,0.251278,0.000020
715,0.251561,0.000021
716,0.251661,0.000180
717,0.251761,0.000020
718,0.252965,0.000066
719,0.253065,0.000027
720,0.253207,0.000021
721,0.253407,0.000020
722,0.253407,0.000015
723,0.253767,0.000221
724,0.253891,0.000033
725,0.253891,0.000017
726,0.254691,0.000071
727,0.254914,0.000020
728,0.255231,0.000465
729,0.255831,0.000320
730,0.256369,0.000167
731,0.256387,0.000131
732,0.256387,0.000017
733,0.256987,0.000142
734,0.257619,0.000179
735,0.257619,0.000018
736,0.257719,0.000022
737,0.258219,0.000256
738,0.258219,0.000018
739,0.258114,0.000543
740,0.258722,0.000152
741,0.259005,0.000109
742,0.259146,0.000419
743,0.259729,0.000590
744,0.259871,0.000021
745,0.260599,0.000621
746,0.260699,0.000103
747,0.260662,0.000176
748,0.260762,0.000019
749,0.261272,0.000050
750,0.262587,0.000034
751,0.262787,0.000133
752,0.263487,0.000254
753,0.263587,0.000710
754,0.263903,0.000042
755,0.264186,0.000021
756,0.264586,0.000320
757,0.265086,0.000110
758,0.265286,0.000025
759,0.265427,0.000021
760,0.265651,0.000194
761,0.265751,0.000018
762,0.266261,0.000590
763,0.266544,0.000018
764,0.266544,0.000017
765,0.266860,0.000020
766,0.267220,0.000176
767,0.267804,0.000122
768,0.268412,0.000107
769,0.268612,0.000020
770,0.268712,0.000018
771,0.268995,0.000148
772,0.269095,0.000243
773,0.269395,0.000544
774,0.269536,0.000026
775,0.269636,0.000162
776,0.269860,0.000287
777,0.270083,0.000020
778,0.270107,0.000258
779,0.270519,0.000129
780,0.270966,0.000730
781,0.271066,0.000034
782,0.271266,0.000148
783,0.271266,0.000015
784,0.271714,0.000076
785,0.272161,0.000753
786,0.273238,0.000100
787,0.273538,0.000374
788,0.275215,0.000113
789,0.275315,0.000021
790,0.275415,0.000025
791,0.275515,0.000167
792,0.278065,0.000157
793,0.278348,0.000189
794,0.278571,0.000429
795,0.278771,0.000020
796,0.279171,0.000271
797,0.280759,0.000178
798,0.282468,0.000123
799,0.282668,0.000094
800,0.282768,0.000200
801,0.283128,0.000485
802,0.289969,0.000338
803,0.290569,0.000188
804,0.290969,0.000203
805,0.291069,0.000019
806,0.291169,0.000018
807,0.291155,0.000567
808,0.291255,0.000024
809,0.291667,0.000495
810,0.292657,0.000036
811,0.292799,0.000020
812,0.293223,0.000281
813,0.294612,0.000033
814,0.294895,0.000149
815,0.295211,0.000102
816,0.295311,0.000034
817,0.295411,0.000244
818,0.295858,0.000285
819,0.296219,0.000476
820,0.296319,0.000019
821,0.298176,0.000130
822,0.298476,0.000298
823,0.298985,0.000226
824,0.298985,0.000018
825,0.299527,0.000256
826,0.299527,0.000019
827,0.299974,0.000348
828,0.300257,0.000216
829,0.300481,0.000019
830,0.303015,0.000204
831,0.303215,0.000021
832,0.303438,0.000089
833,0.303662,0.000018
834,0.304584,0.000026
835,0.304900,0.000563
836,0.305400,0.000150
837,0.305542,0.000021
838,0.305683,0.000022
839,0.305907,0.000019
840,0.306267,0.000021
841,0.306491,0.000019
842,0.306491,0.000018
843,0.306938,0.000523
844,0.307162,0.000019
845,0.307522,0.000842
846,0.307622,0.000023
847,0.307722,0.000022
848,0.307864,0.000023
849,0.308005,0.000018
850,0.308105,0.000021
851,0.308247,0.000087
852,0.308447,0.000019
853,0.308547,0.000022
854,0.308863,0.000728
855,0.309179,0.000786
856,0.309279,0.000023
857,0.309479,0.000020
858,0.309703,0.000020
859,0.309926,0.000258
860,0.309926,0.000017
861,0.310244,0.000428
862,0.310385,0.000051
863,0.310585,0.000834
864,0.310868,0.000166
865,0.311185,0.000223
866,0.311501,0.000023
867,0.311861,0.000489
868,0.311961,0.000022
869,0.312185,0.000022
870,0.312585,0.000442
871,0.312585,0.000018
872,0.314147,0.000036
873,0.314247,0.000019
874,0.314447,0.000019
875,0.314671,0.000226
876,0.314894,0.000021
877,0.315194,0.000089
878,0.315394,0.000196
879,0.315671,0.000156
880,0.315771,0.000024
881,0.316032,0.000410
882,0.316393,0.000359
883,0.316616,0.000020
884,0.316716,0.000021
885,0.316716,0.000017
886,0.318246,0.000062
887,0.318346,0.000022
888,0.319694,0.000090
889,0.319835,0.000021
890,0.320247,0.000131
891,0.320647,0.000083
892,0.320871,0.000021
893,0.321012,0.000021
894,0.321329,0.000020
895,0.321645,0.000235
896,0.323759,0.000063
897,0.324613,0.000164
898,0.325170,0.000503
899,0.325778,0.000391
900,0.326094,0.000730
901,0.326294,0.000021
902,0.326294,0.000018
903,0.327022,0.000039
904,0.327522,0.000245
905,0.327805,0.000021
906,0.328029,0.000020
907,0.328207,0.000406
908,0.328307,0.000022
909,0.328845,0.000760
910,0.328987,0.000020
911,0.329269,0.000020
912,0.329569,0.000215
913,0.329711,0.000327
914,0.329852,0.000021
915,0.330052,0.000464
916,0.330052,0.000017
917,0.330452,0.000297
918,0.331061,0.000491
919,0.331599,0.000871
920,0.332380,0.000075
921,0.332680,0.000019
922,0.332780,0.000020
923,0.332980,0.000021
924,0.333480,0.000364
925,0.333780,0.000254
926,0.334096,0.000411
927,0.334196,0.000115
928,0.334596,0.000793
929,0.335237,0.000150
930,0.335237,0.000018
931,0.335460,0.000653
932,0.335684,0.000306
933,0.335784,0.000019
934,0.335884,0.000021
935,0.336200,0.000819
936,0.336516,0.000348
937,0.337099,0.000264
938,0.337099,0.000037
939,0.337638,0.000406
940,0.337738,0.000024
941,0.337879,0.000020
942,0.337879,0.000017
943,0.338418,0.000599
944,0.338734,0.000101
945,0.338958,0.000020
946,0.339458,0.000937
947,0.340088,0.000070
948,0.340500,0.000252
949,0.340913,0.000448
950,0.341337,0.000060
951,0.341737,0.000181
952,0.342337,0.000057
953,0.342437,0.000021
954,0.342661,0.000022
955,0.343269,0.000185
956,0.343669,0.000525
957,0.343669,0.000017
958,0.343769,0.000020
959,0.344774,0.000035
960,0.345374,0.000394
961,0.345874,0.000063
962,0.346374,0.000516
963,0.346940,0.000121
964,0.347081,0.000022
965,0.347281,0.000023
966,0.347781,0.000424
967,0.348181,0.001138
968,0.348497,0.000273
969,0.348721,0.000555
970,0.349259,0.000033
971,0.349759,0.001167
972,0.349759,0.000016
973,0.349983,0.000226
974,0.349983,0.000018
975,0.350566,0.000273
976,0.351066,0.000334
977,0.351455,0.000184
978,0.351555,0.000022
979,0.352093,0.000564
980,0.353015,0.000137
981,0.353686,0.000335
982,0.353827,0.000020
983,0.353827,0.000017
984,0.354327,0.000334
985,0.356004,0.000130
986,0.356004,0.000019
987,0.356287,0.000086
988,0.360249,0.000392
989,0.360390,0.000022
990,0.360790,0.000053
991,0.360832,0.000036
992,0.360932,0.000854
993,0.361470,0.000231
994,0.361470,0.000017
995,0.361570,0.000021
996,0.361983,0.000072
997,0.362299,0.000391
998,0.362522,0.000021
999,0.363155,0.000184
1000,0.363355,0.000020
1001,0.363455,0.000025
1002,0.363655,0.000290
1003,0.364102,0.000158
1004,0.365484,0.000100
1005,0.365884,0.000636
1006,0.366167,0.000198
1007,0.366391,0.000020
1008,0.366891,0.000077
1009,0.366991,0.000021
1010,0.367639,0.000149
1011,0.371045,0.000030
1012,0.371545,0.000118
1013,0.371545,0.000018
1014,0.372399,0.000110
1015,0.372499,0.000020
1016,0.373442,0.000172
1017,0.375688,0.000183
1018,0.376188,0.000421
1019,0.376411,0.000020
1020,0.376950,0.002127
1021,0.377233,0.000020
1022,0.377816,0.000041
1023,0.378176,0.000229
1024,0.378400,0.000929
1025,0.378500,0.000021
1026,0.378641,0.000021
1027,0.378865,0.000144
1028,0.379065,0.000529
1029,0.379265,0.000232
1030,0.379765,0.000283
1031,0.380397,0.000489
1032,0.380897,0.000291
1033,0.380997,0.000022
1034,0.381705,0.000127
1035,0.381905,0.000500
1036,0.382005,0.000021
1037,0.382005,0.000018
1038,0.382505,0.000274
1039,0.382605,0.000023
1040,0.382889,0.000785
1041,0.383336,0.000658
1042,0.383836,0.000077
1043,0.383838,0.000345
1044,0.384061,0.000264
1045,0.384402,0.000688
1046,0.385042,0.000069
1047,0.385299,0.000846
1048,0.386061,0.000272
1049,0.386261,0.000021
1050,0.386361,0.000020
1051,0.386677,0.000021
1052,0.386819,0.000021
1053,0.387451,0.000323
1054,0.387812,0.000191
1055,0.388128,0.000271
1056,0.388444,0.000021
1057,0.388727,0.000021
1058,0.389359,0.000186
1059,0.389459,0.001406
1060,0.390381,0.000386
1061,0.390664,0.000021
1062,0.391064,0.000627
1063,0.391064,0.000017
1064,0.391425,0.000103
1065,0.391525,0.000022
1066,0.391525,0.000017
1067,0.393106,0.000153
1068,0.393306,0.000021
1069,0.393506,0.001309
1070,0.393822,0.000660
1071,0.394228,0.000539
1072,0.394528,0.000189
1073,0.394628,0.000021
1074,0.394770,0.000232
1075,0.394911,0.000021
1076,0.395135,0.000020
1077,0.395276,0.000508
1078,0.395376,0.000024
1079,0.395600,0.000021
1080,0.395800,0.000392
1081,0.396023,0.000339
1082,0.396471,0.000102
1083,0.396694,0.000517
1084,0.396836,0.000020
1085,0.396836,0.000018
1086,0.397436,0.000407
1087,0.397636,0.000022
1088,0.397777,0.000023
1089,0.397919,0.000022
1090,0.398235,0.000021
1091,0.398535,0.000108
1092,0.399341,0.000031
1093,0.399765,0.000043
1094,0.399989,0.000468
1095,0.400213,0.000020
1096,0.400796,0.000227
1097,0.400796,0.000018
1098,0.400896,0.000029
1099,0.401603,0.000187
1100,0.401963,0.000451
1101,0.402187,0.000028
1102,0.402328,0.000331
1103,0.402894,0.000787
1104,0.404697,0.000169
1105,0.405109,0.000617
1106,0.405209,0.000022
1107,0.405309,0.000599
1108,0.405609,0.000431
1109,0.405892,0.000021
1110,0.406592,0.000065
1111,0.407237,0.000627
1112,0.407637,0.000407
1113,0.407937,0.000553
1114,0.408589,0.000366
1115,0.409089,0.000413
1116,0.409489,0.000951
1117,0.409689,0.000022
1118,0.409889,0.000030
1119,0.410427,0.000607
1120,0.410651,0.001303
1121,0.410951,0.000268
1122,0.411805,0.000486
1123,0.412344,0.000172
1124,0.412444,0.000022
1125,0.412585,0.000023
1126,0.413292,0.000346
1127,0.413392,0.000023
1128,0.413792,0.000077
1129,0.414204,0.000537
1130,0.414504,0.000759
1131,0.415043,0.000025
1132,0.415184,0.000022
1133,0.415501,0.000079
1134,0.415724,0.000380
1135,0.416224,0.000212
1136,0.416624,0.000303
1137,0.416848,0.000020
1138,0.417148,0.000117
1139,0.417464,0.000527
1140,0.417564,0.000021
1141,0.418968,0.000044
1142,0.418968,0.000019
1143,0.419506,0.000240
1144,0.419506,0.000017
1145,0.419506,0.000017
1146,0.419867,0.000021
1147,0.419967,0.000527
1148,0.420505,0.000303
1149,0.420505,0.000021
1150,0.420728,0.000020
1151,0.420728,0.000017
1152,0.421894,0.000045
