n,cost,execution_time
149,0.057493,0.000018
150,0.058513,0.000326
151,0.058925,0.000024
152,0.058925,0.000022
153,0.059225,0.000323
154,0.059585,0.000029
155,0.059685,0.000031
156,0.059968,0.000028
157,0.060068,0.000028
158,0.060468,0.000027
159,0.060868,0.000022
160,0.061168,0.000026
161,0.061392,0.000024
162,0.061533,0.000028
163,0.061633,0.000027
164,0.062340,0.000158
165,0.062753,0.000027
166,0.062753,0.000020
167,0.063069,0.000258
168,0.063369,0.000024
169,0.063685,0.000024
170,0.064185,0.000025
171,0.064468,0.000026
172,0.064609,0.000028
173,0.064751,0.000027
174,0.065458,0.000315
175,0.066773,0.000044
176,0.066915,0.000023
177,0.067339,0.000491
178,0.067480,0.000029
179,0.068201,0.000030
180,0.068343,0.000379
181,0.068843,0.000027
182,0.068843,0.000018
183,0.069643,0.000040
184,0.070350,0.000146
185,0.070450,0.000025
186,0.070450,0.000020
187,0.070750,0.000024
188,0.070974,0.000024
189,0.071274,0.000026
190,0.071574,0.000025
191,0.071674,0.000028
192,0.072034,0.000023
193,0.072176,0.000030
194,0.073000,0.000044
195,0.073000,0.000020
196,0.073100,0.000024
197,0.073242,0.000029
198,0.073342,0.000028
199,0.074148,0.000473
200,0.074658,0.000257
201,0.074758,0.000024
202,0.074981,0.000023
203,0.075788,0.000460
204,0.075888,0.000027
205,0.076595,0.000606
206,0.076995,0.000026
207,0.077218,0.000032
208,0.077318,0.000028
209,0.077318,0.000021
210,0.077418,0.000025
211,0.077642,0.000032
212,0.078089,0.000127
213,0.078189,0.000030
214,0.078896,0.000161
215,0.079212,0.000445
216,0.080344,0.000188
217,0.080544,0.000026
218,0.080904,0.000024
219,0.081265,0.000253
220,0.081489,0.000027
221,0.081805,0.000026
222,0.082121,0.000026
223,0.082792,0.000102
224,0.083292,0.000328
225,0.084240,0.000344
226,0.084948,0.000245
227,0.085372,0.000318
228,0.085513,0.000029
229,0.085737,0.000031
230,0.086020,0.000067
231,0.086243,0.000044
232,0.087447,0.000305
233,0.087648,0.000066
234,0.087748,0.000035
235,0.088160,0.000092
236,0.088572,0.000023
237,0.088672,0.000025
238,0.090835,0.000029
239,0.090977,0.000022
240,0.091377,0.000025
241,0.091477,0.000029
242,0.091677,0.000027
243,0.091877,0.000028
244,0.092377,0.000029
245,0.092601,0.000024
246,0.092601,0.000018
247,0.092577,0.000180
248,0.093305,0.000178
249,0.093937,0.000724
250,0.094137,0.000031
251,0.094337,0.000024
252,0.095001,0.000057
253,0.096665,0.000049
254,0.096865,0.000026
255,0.096965,0.000027
256,0.097189,0.000024
257,0.097505,0.000025
258,0.097605,0.000023
259,0.098333,0.000138
260,0.099095,0.000467
261,0.099236,0.000027
262,0.099236,0.000021
263,0.099377,0.000027
264,0.099477,0.000025
265,0.099577,0.000031
266,0.099894,0.000025
267,0.100394,0.000232
268,0.100754,0.000221
269,0.100978,0.000027
270,0.101119,0.000026
271,0.105239,0.000034
272,0.105439,0.000025
273,0.105949,0.000022
274,0.106549,0.000061
275,0.106749,0.000024
276,0.107449,0.000280
277,0.107590,0.000027
278,0.107906,0.000022
279,0.108106,0.000025
280,0.108406,0.000024
281,0.108506,0.000026
282,0.108706,0.000026
283,0.108930,0.000025
284,0.109154,0.000025
285,0.109295,0.000027
286,0.109395,0.000029
287,0.109495,0.000023
288,0.109695,0.000029
289,0.110296,0.000409
290,0.110656,0.000218
291,0.110880,0.000024
292,0.111180,0.000025
293,0.111496,0.000025
294,0.111720,0.000026
295,0.112303,0.000180
296,0.112526,0.000164
297,0.113036,0.000230
298,0.113178,0.000026
299,0.113761,0.000280
300,0.114121,0.000923
301,0.114221,0.000026
302,0.114521,0.000026
303,0.114521,0.000019
304,0.114621,0.000027
305,0.114982,0.000026
306,0.115343,0.000189
307,0.115566,0.000022
308,0.115882,0.000027
309,0.116106,0.000263
310,0.117527,0.000099
311,0.117827,0.000029
312,0.118749,0.000032
313,0.118949,0.000024
314,0.119049,0.000026
315,0.119462,0.000277
316,0.119603,0.000031
317,0.119744,0.000030
318,0.120044,0.000026
319,0.120405,0.000022
320,0.121327,0.000596
321,0.121643,0.000027
322,0.122371,0.000353
323,0.123004,0.000592
324,0.123320,0.000486
325,0.123320,0.000019
326,0.123680,0.000568
327,0.123880,0.000293
328,0.123980,0.000030
329,0.124180,0.000027
330,0.124404,0.000025
331,0.126080,0.000034
332,0.126441,0.000187
333,0.127247,0.000033
334,0.127471,0.000026
335,0.127571,0.000027
336,0.127671,0.000025
337,0.127671,0.000019
338,0.127871,0.000025
339,0.128071,0.000027
340,0.130081,0.000033
341,0.130364,0.000027
342,0.130636,0.000781
343,0.130936,0.000026
344,0.131136,0.000027
345,0.137157,0.000030
346,0.140958,0.000029
347,0.141058,0.000024
348,0.167721,0.000194
349,0.167862,0.000026
350,0.169375,0.000306
351,0.170648,0.000046
352,0.170648,0.000021
353,0.170748,0.000026
354,0.171161,0.000044
355,0.171661,0.000027
356,0.172061,0.000024
357,0.172319,0.000431
358,0.172602,0.000024
359,0.172825,0.000023
360,0.173186,0.000026
361,0.173410,0.000025
362,0.173633,0.000025
363,0.173916,0.000029
364,0.174722,0.000387
365,0.174722,0.000019
366,0.175022,0.000028
367,0.176066,0.000135
368,0.176166,0.000025
369,0.176483,0.000025
370,0.176783,0.000030
371,0.177065,0.000027
372,0.177265,0.000027
373,0.177489,0.000026
374,0.177589,0.000026
375,0.177589,0.000020
376,0.177589,0.000019
377,0.178001,0.001241
378,0.178610,0.000432
379,0.178751,0.000026
380,0.178751,0.000019
381,0.178851,0.000026
382,0.178951,0.000025
383,0.179490,0.000202
384,0.179772,0.000025
385,0.179996,0.000027
386,0.180261,0.000041
387,0.180402,0.000028
388,0.180968,0.000118
389,0.181068,0.000024
390,0.181168,0.000027
391,0.181310,0.000025
392,0.181410,0.000032
393,0.182117,0.000238
394,0.182117,0.000019
395,0.182283,0.000205
396,0.184345,0.000035
397,0.184445,0.000029
398,0.184545,0.000027
399,0.184645,0.000024
400,0.184645,0.000019
401,0.184868,0.000033
402,0.184868,0.000020
403,0.185068,0.000174
404,0.185990,0.000044
405,0.186090,0.000028
406,0.186314,0.000145
407,0.186314,0.000021
408,0.186314,0.000021
409,0.186675,0.000507
410,0.186991,0.000023
411,0.187274,0.000023
412,0.187574,0.000023
413,0.187856,0.000025
414,0.188997,0.000113
415,0.189138,0.000025
416,0.189238,0.000033
417,0.189821,0.000577
418,0.190727,0.000123
419,0.191174,0.000065
420,0.191174,0.000019
421,0.191318,0.000421
422,0.191679,0.000642
423,0.192627,0.000510
424,0.193047,0.000042
425,0.193408,0.000026
426,0.193549,0.000025
427,0.193649,0.000028
428,0.193749,0.000026
429,0.194032,0.000028
430,0.194132,0.000035
431,0.200174,0.000034
432,0.200881,0.000181
433,0.201382,0.000216
434,0.201682,0.000023
435,0.201964,0.000023
436,0.202106,0.000025
437,0.202530,0.000490
438,0.202930,0.000025
439,0.203154,0.000025
440,0.203377,0.000028
441,0.203377,0.000022
442,0.203377,0.000021
443,0.204010,0.000377
444,0.204310,0.000308
445,0.204410,0.000029
446,0.204810,0.000203
447,0.204810,0.000022
448,0.205170,0.000495
449,0.205487,0.000025
450,0.205487,0.000038
451,0.205587,0.000027
452,0.205810,0.000025
453,0.205910,0.000027
454,0.206110,0.000054
455,0.206210,0.000030
456,0.206571,0.000024
457,0.207071,0.000025
458,0.207271,0.000023
459,0.207271,0.000019
460,0.207771,0.000658
461,0.207912,0.000029
462,0.208136,0.000029
463,0.208336,0.000022
464,0.208874,0.000116
465,0.209874,0.000064
466,0.211264,0.000058
467,0.211405,0.000392
468,0.211505,0.000027
469,0.211646,0.000027
470,0.211870,0.000026
471,0.212170,0.000024
472,0.212170,0.000018
473,0.212531,0.000023
474,0.212931,0.000199
475,0.213072,0.000023
476,0.213072,0.000022
477,0.213484,0.000218
478,0.213584,0.000029
479,0.213684,0.000027
480,0.213908,0.000025
481,0.214008,0.000022
482,0.214231,0.000027
483,0.214431,0.000024
484,0.214879,0.000025
485,0.216365,0.000045
486,0.216589,0.000025
487,0.217296,0.000098
488,0.217520,0.000027
489,0.217720,0.000025
490,0.217943,0.000023
491,0.218259,0.000611
492,0.218359,0.000028
493,0.218642,0.000025
494,0.219503,0.000275
495,0.220309,0.000281
496,0.220874,0.000025
497,0.221274,0.000375
498,0.221774,0.000244
499,0.222696,0.000263
500,0.222796,0.000040
501,0.223079,0.000025
502,0.223503,0.000472
503,0.223726,0.000024
504,0.223826,0.000031
505,0.223926,0.000027
506,0.224150,0.000028
507,0.224291,0.000056
508,0.225369,0.000810
509,0.225569,0.000022
510,0.225629,0.000033
511,0.225729,0.000023
512,0.226090,0.000026
513,0.226190,0.000032
514,0.226550,0.000027
515,0.227312,0.000614
516,0.227812,0.000815
517,0.227912,0.000025
518,0.228272,0.000471
519,0.228372,0.000031
520,0.228797,0.000027
521,0.229244,0.000071
522,0.229444,0.000025
523,0.229667,0.000398
524,0.229767,0.000033
525,0.229867,0.000026
526,0.229967,0.000033
527,0.230477,0.000262
528,0.230577,0.000029
529,0.230894,0.000027
530,0.231601,0.000701
531,0.231917,0.000025
532,0.231917,0.000019
533,0.232117,0.000024
534,0.232258,0.000028
535,0.232458,0.000031
536,0.232682,0.000033
537,0.232982,0.000024
538,0.233082,0.000026
539,0.233382,0.000028
540,0.234053,0.000448
541,0.234153,0.000028
542,0.234959,0.000053
543,0.235059,0.000039
544,0.235884,0.000172
545,0.235884,0.000021
546,0.235884,0.000022
547,0.236244,0.000027
548,0.236884,0.000584
549,0.236884,0.000019
550,0.237245,0.000028
551,0.237469,0.000288
552,0.237469,0.000022
553,0.237769,0.000807
554,0.238069,0.000023
555,0.238269,0.000027
556,0.238269,0.000021
557,0.238469,0.000275
558,0.238569,0.000023
559,0.238929,0.000024
560,0.239429,0.000441
561,0.239529,0.000022
562,0.239753,0.000023
563,0.239894,0.000027
564,0.239994,0.000024
565,0.240094,0.000031
566,0.240702,0.000364
567,0.241127,0.000985
568,0.241227,0.000031
569,0.242227,0.000276
570,0.242427,0.000031
571,0.242527,0.000027
572,0.243092,0.000191
573,0.243092,0.000021
574,0.243409,0.000025
575,0.243409,0.000021
576,0.243769,0.000025
577,0.243993,0.000028
578,0.244216,0.000026
579,0.245122,0.000441
580,0.245322,0.000025
581,0.245422,0.000028
582,0.245822,0.000199
583,0.245822,0.000021
584,0.246122,0.000590
585,0.246346,0.000025
586,0.247053,0.000272
587,0.247553,0.000027
588,0.247997,0.000223
589,0.248497,0.000025
590,0.248697,0.000029
591,0.249197,0.000266
592,0.249297,0.000035
593,0.249797,0.000026
594,0.249897,0.000032
595,0.250141,0.000134
596,0.250457,0.000025
597,0.250557,0.000023
598,0.250781,0.000028
599,0.250881,0.000025
600,0.251022,0.000027
601,0.251022,0.000018
602,0.251305,0.000028
603,0.251705,0.000027
604,0.251846,0.000026
605,0.252293,0.000552
606,0.252411,0.000043
607,0.253051,0.000209
608,0.253151,0.000024
609,0.253292,0.000024
610,0.253292,0.000019
611,0.254092,0.000173
612,0.254316,0.000038
613,0.254599,0.000025
614,0.254699,0.000027
615,0.254799,0.000027
616,0.254899,0.000026
617,0.255099,0.000026
618,0.255415,0.000024
619,0.255515,0.000029
620,0.255739,0.000027
621,0.255962,0.000024
622,0.256375,0.000399
623,0.256475,0.000027
624,0.257236,0.000666
625,0.257460,0.001040
626,0.258560,0.000254
627,0.258784,0.000030
628,0.259367,0.000115
629,0.259683,0.000025
630,0.259825,0.000025
631,0.260025,0.000028
632,0.260125,0.000029
633,0.260635,0.000028
634,0.263676,0.000056
635,0.263876,0.000025
636,0.264386,0.000051
637,0.264924,0.000578
638,0.265285,0.000486
639,0.267208,0.000057
640,0.267408,0.000026
641,0.267508,0.000026
642,0.267732,0.000024
643,0.267832,0.000028
644,0.268279,0.000027
645,0.268379,0.000025
646,0.268918,0.000231
647,0.269278,0.000023
648,0.270133,0.000365
649,0.270987,0.000062
650,0.271620,0.000597
651,0.272935,0.000086
652,0.273857,0.000073
653,0.274217,0.000251
654,0.274359,0.000027
655,0.274559,0.000033
656,0.275069,0.000535
657,0.275869,0.000310
658,0.275969,0.000027
659,0.276469,0.001317
660,0.277197,0.000037
661,0.277297,0.000025
662,0.277807,0.000357
663,0.277948,0.000026
664,0.278458,0.000528
665,0.278599,0.000025
666,0.278658,0.000311
667,0.278758,0.000334
668,0.278958,0.000029
669,0.279174,0.000042
670,0.279362,0.000263
671,0.279722,0.000024
672,0.279864,0.000046
673,0.280088,0.000502
674,0.280088,0.000021
675,0.280188,0.000025
676,0.280354,0.000302
677,0.280578,0.000022
678,0.281161,0.000308
679,0.281261,0.000025
680,0.291717,0.000280
681,0.292611,0.000081
682,0.292711,0.000030
683,0.293382,0.000093
684,0.293892,0.000157
685,0.293992,0.000034
686,0.294133,0.000028
687,0.294558,0.000521
688,0.294658,0.000035
689,0.295018,0.000025
690,0.295557,0.001130
691,0.295957,0.000359
692,0.295957,0.000023
693,0.296273,0.000025
694,0.296414,0.000029
695,0.296514,0.000033
696,0.296614,0.000032
697,0.296614,0.000019
698,0.296714,0.000025
699,0.297214,0.001355
700,0.297314,0.000028
701,0.297814,0.000037
702,0.297814,0.000020
703,0.298038,0.000141
704,0.298179,0.000027
705,0.298403,0.000029
706,0.298815,0.000337
707,0.299015,0.000027
708,0.299157,0.000027
709,0.299357,0.000025
710,0.299580,0.000026
711,0.300028,0.000323
712,0.300128,0.000029
713,0.300328,0.000023
714,0.300428,0.000033
715,0.300569,0.000026
716,0.300769,0.000479
717,0.300869,0.000035
718,0.301452,0.000482
719,0.301552,0.000027
720,0.301694,0.000025
721,0.301917,0.000023
722,0.302141,0.000033
723,0.302341,0.000022
724,0.302441,0.000025
725,0.302841,0.000050
726,0.303548,0.000687
727,0.303795,0.001201
728,0.304019,0.000029
729,0.304219,0.000027
730,0.304319,0.000032
731,0.304519,0.000025
732,0.304619,0.000027
733,0.304719,0.000029
734,0.304919,0.000024
735,0.305142,0.000022
736,0.305459,0.000024
737,0.305659,0.000025
738,0.306420,0.000204
739,0.306867,0.001040
740,0.307292,0.000806
741,0.307652,0.000188
742,0.308099,0.001248
743,0.308299,0.000025
744,0.308399,0.000026
745,0.308716,0.000026
746,0.310130,0.000062
747,0.310577,0.000025
748,0.310938,0.000786
749,0.311161,0.000025
750,0.311261,0.000024
751,0.312183,0.000079
752,0.312283,0.000031
753,0.312483,0.000026
754,0.312683,0.000027
755,0.312966,0.000024
756,0.313694,0.000760
757,0.313794,0.000029
758,0.314110,0.000027
759,0.314471,0.000024
760,0.314471,0.000047
761,0.316052,0.000031
762,0.316152,0.000025
763,0.316152,0.000017
764,0.316511,0.000234
765,0.317021,0.000252
766,0.317468,0.001635
767,0.317468,0.000021
768,0.317568,0.000029
769,0.317668,0.000026
770,0.318562,0.000385
771,0.318975,0.000202
772,0.319646,0.000420
773,0.320146,0.000245
774,0.320287,0.000022
775,0.320387,0.000799
776,0.320387,0.000019
777,0.320267,0.000398
778,0.320467,0.000025
779,0.320691,0.000025
780,0.321391,0.000827
781,0.321614,0.000025
782,0.321931,0.000030
783,0.322072,0.000026
784,0.322388,0.000067
785,0.322488,0.000025
786,0.322712,0.000539
787,0.323159,0.000366
788,0.323383,0.000025
789,0.323483,0.000026
790,0.323624,0.000332
791,0.323924,0.001533
792,0.324532,0.000382
793,0.325595,0.000800
794,0.325995,0.000857
795,0.326095,0.000031
796,0.326319,0.000022
797,0.326419,0.000025
798,0.326702,0.000887
799,0.327114,0.000024
800,0.326926,0.000368
801,0.327126,0.000025
802,0.327226,0.000023
803,0.327673,0.000023
804,0.328073,0.000947
805,0.328215,0.000026
806,0.329069,0.000202
807,0.329069,0.000018
808,0.329069,0.000020
809,0.329210,0.000026
810,0.329352,0.000027
811,0.329452,0.000035
812,0.329652,0.000702
813,0.330162,0.000756
814,0.330262,0.000047
815,0.330403,0.000022
816,0.331388,0.000403
817,0.331704,0.000028
818,0.332913,0.000078
819,0.333413,0.000026
820,0.333636,0.000037
821,0.333778,0.000022
822,0.333978,0.000023
823,0.334963,0.000280
824,0.335063,0.000024
825,0.335286,0.000063
826,0.335602,0.000746
827,0.335686,0.000039
828,0.336098,0.000023
829,0.336608,0.000498
830,0.336608,0.000018
831,0.336908,0.000026
832,0.337321,0.001634
833,0.337821,0.000870
834,0.338044,0.000024
835,0.338186,0.000048
836,0.338286,0.000029
837,0.338602,0.000024
838,0.338702,0.000031
839,0.338702,0.000019
840,0.338802,0.000028
841,0.341235,0.000078
842,0.341745,0.001266
843,0.342245,0.002154
844,0.342561,0.000348
845,0.342761,0.000024
846,0.343122,0.000030
847,0.343422,0.000026
848,0.343522,0.000029
849,0.343934,0.001667
850,0.344075,0.000031
851,0.344175,0.000059
852,0.345200,0.001816
853,0.345341,0.000033
854,0.345590,0.000082
855,0.346397,0.000180
856,0.346680,0.000031
857,0.347189,0.000924
858,0.347550,0.000023
859,0.348060,0.000321
860,0.348201,0.000025
861,0.351745,0.000034
862,0.352062,0.000539
863,0.352203,0.000027
864,0.352303,0.000029
865,0.352827,0.000233
866,0.352927,0.000025
867,0.353288,0.000024
868,0.353588,0.000049
869,0.353788,0.000027
870,0.353888,0.000032
871,0.354496,0.000543
872,0.354638,0.000050
873,0.354938,0.000022
874,0.354938,0.000020
875,0.355038,0.000028
876,0.355138,0.000025
877,0.355585,0.000369
878,0.356009,0.000023
879,0.356519,0.000728
880,0.357119,0.001003
881,0.357261,0.000032
882,0.357577,0.000028
883,0.358305,0.001750
884,0.358305,0.000020
885,0.358752,0.000025
886,0.359176,0.000024
887,0.359276,0.000029
888,0.359376,0.000027
889,0.359376,0.000019
890,0.360083,0.000629
891,0.360383,0.001176
892,0.360525,0.000025
893,0.360625,0.000035
894,0.360941,0.000029
895,0.361082,0.000023
896,0.362525,0.000782
897,0.362625,0.000027
898,0.362848,0.000024
899,0.363072,0.000025
900,0.363680,0.000312
901,0.364401,0.000160
902,0.364501,0.000026
903,0.364784,0.000025
904,0.364863,0.000051
905,0.365087,0.000023
906,0.365187,0.000027
907,0.365187,0.000021
908,0.402546,0.000187
909,0.403446,0.000982
910,0.404122,0.000795
911,0.405028,0.000246
912,0.405322,0.000556
913,0.405422,0.000023
914,0.405722,0.001286
915,0.405822,0.000025
916,0.406122,0.000484
917,0.406222,0.000030
918,0.406445,0.000024
919,0.406845,0.000565
920,0.407206,0.000024
921,0.407489,0.000040
922,0.407712,0.000463
923,0.408374,0.000577
924,0.408597,0.000026
925,0.409319,0.000257
926,0.409419,0.000022
927,0.410760,0.000278
928,0.410860,0.000029
929,0.411176,0.000462
930,0.411400,0.000025
931,0.411400,0.000022
932,0.411624,0.000024
933,0.411940,0.000026
934,0.411940,0.000018
935,0.412163,0.000023
936,0.412363,0.000023
937,0.412587,0.000156
938,0.413153,0.000320
939,0.413294,0.000024
940,0.414015,0.000241
941,0.414412,0.000034
942,0.415397,0.000094
943,0.415539,0.000024
944,0.415986,0.000022
945,0.416618,0.001084
946,0.416718,0.000030
947,0.417567,0.000937
948,0.418077,0.000089
949,0.418077,0.000019
950,0.419577,0.000098
951,0.419577,0.000023
952,0.419977,0.000046
953,0.420609,0.001405
954,0.420809,0.000281
955,0.421348,0.000289
956,0.421760,0.000022
957,0.421902,0.000028
958,0.422218,0.000025
959,0.423741,0.000449
960,0.424241,0.001526
961,0.424441,0.000146
962,0.425041,0.001154
963,0.425963,0.001632
964,0.426463,0.000063
965,0.427269,0.001332
966,0.427493,0.000025
967,0.427993,0.000023
968,0.428216,0.000026
969,0.428440,0.000026
970,0.428923,0.000041
971,0.429206,0.000025
972,0.429429,0.000041
973,0.429653,0.000032
974,0.431011,0.000089
975,0.431111,0.000468
976,0.431111,0.000018
977,0.431334,0.000028
978,0.431634,0.000024
979,0.432382,0.000692
980,0.432523,0.000026
981,0.432623,0.000035
982,0.432723,0.000029
983,0.433332,0.001023
984,0.433832,0.000060
985,0.433932,0.000027
986,0.433932,0.000019
987,0.434854,0.001760
988,0.435054,0.000028
989,0.435878,0.000535
990,0.436519,0.000111
991,0.437441,0.000779
992,0.444502,0.000148
993,0.444643,0.000025
994,0.444643,0.000020
995,0.445143,0.000270
996,0.445555,0.000027
997,0.445968,0.000988
998,0.446600,0.000066
999,0.447321,0.000778
1000,0.447521,0.000042
1001,0.447882,0.000026
1002,0.448589,0.000440
1003,0.448813,0.000026
1004,0.448913,0.000032
1005,0.449273,0.000027
1006,0.450901,0.000132
1007,0.451301,0.000862
1008,0.451442,0.000027
1009,0.451759,0.000026
1010,0.451900,0.000030
1011,0.452540,0.002129
1012,0.453050,0.000080
1013,0.453050,0.000023
1014,0.453367,0.000027
1015,0.454167,0.000796
1016,0.454167,0.000020
1017,0.454167,0.000020
1018,0.454614,0.002494
1019,0.455340,0.000322
1020,0.455340,0.000019
1021,0.455481,0.000032
1022,0.455581,0.000026
1023,0.455805,0.000024
1024,0.456005,0.000028
1025,0.456365,0.000025
1026,0.456665,0.000029
1027,0.456948,0.000025
1028,0.457448,0.000026
1029,0.457809,0.000022
1030,0.458633,0.001510
1031,0.459914,0.000046
1032,0.459914,0.000018
1033,0.460230,0.000025
1034,0.460547,0.000028
1035,0.460829,0.000026
1036,0.461551,0.000392
1037,0.461751,0.000025
1038,0.461802,0.000037
1039,0.462163,0.000026
1040,0.462263,0.000031
1041,0.463563,0.000095
1042,0.464101,0.000832
1043,0.464301,0.000023
1044,0.464443,0.000026
1045,0.464236,0.000669
1046,0.465885,0.000068
1047,0.466556,0.000036
1048,0.466856,0.000028
1049,0.466956,0.000027
1050,0.468842,0.000127
1051,0.469065,0.000109
1052,0.469207,0.000026
1053,0.469348,0.000024
1054,0.469631,0.000028
1055,0.470331,0.000420
1056,0.470531,0.000026
1057,0.470831,0.000025
1058,0.471680,0.000453
1059,0.471764,0.000052
1060,0.472827,0.000056
1061,0.473392,0.000051
1062,0.473492,0.000030
1063,0.485175,0.000188
1064,0.485317,0.000024
1065,0.486078,0.001179
1066,0.486661,0.000384
1067,0.487383,0.000464
1068,0.487583,0.000024
1069,0.487899,0.000026
1070,0.487999,0.000024
1071,0.488140,0.000025
1072,0.488240,0.000024
1073,0.488464,0.000025
1074,0.488464,0.000022
1075,0.488605,0.000025
1076,0.488829,0.000026
1077,0.489629,0.001272
1078,0.490760,0.000466
1079,0.491076,0.000025
1080,0.494118,0.000102
1081,0.494341,0.000030
1082,0.494591,0.001701
1083,0.495003,0.000047
1084,0.495103,0.000030
1085,0.495103,0.000024
1086,0.496052,0.000557
1087,0.496275,0.000025
1088,0.496417,0.000030
1089,0.496558,0.000026
1090,0.496658,0.000029
1091,0.496452,0.000888
1092,0.496652,0.000029
1093,0.498095,0.000084
1094,0.498633,0.000057
1095,0.498733,0.000039
1096,0.498833,0.000029
1097,0.499245,0.000051
1098,0.499562,0.000024
1099,0.500732,0.000096
1100,0.501132,0.000024
1101,0.501501,0.001216
1102,0.501501,0.000021
1103,0.501948,0.000028
1104,0.502843,0.000102
1105,0.503159,0.000024
1106,0.503519,0.000023
1107,0.503802,0.000023
1108,0.504822,0.000882
1109,0.505628,0.001806
1110,0.506328,0.001311
1111,0.506741,0.000330
1112,0.507041,0.000024
1113,0.507453,0.000593
1114,0.507813,0.000022
1115,0.508042,0.000607
1116,0.508265,0.000026
1117,0.508489,0.000028
1118,0.508630,0.000025
1119,0.509358,0.001381
1120,0.509458,0.000029
1121,0.510773,0.000042
1122,0.510997,0.000023
1123,0.510997,0.000019
1124,0.511766,0.002635
1125,0.512126,0.000029
1126,0.512226,0.000025
1127,0.512368,0.000028
1128,0.512509,0.000025
1129,0.512825,0.000027
1130,0.513360,0.001998
1131,0.513583,0.000023
1132,0.513683,0.000026
1133,0.513783,0.000031
1134,0.513925,0.000023
1135,0.514148,0.000021
1136,0.514955,0.000425
1137,0.515055,0.000024
1138,0.515415,0.000033
1139,0.516056,0.000416
1140,0.516197,0.000023
1141,0.516397,0.000028
1142,0.516621,0.000026
1143,0.517475,0.000380
1144,0.517575,0.000028
1145,0.518076,0.000041
1146,0.518436,0.000022
1147,0.519069,0.000052
1148,0.519210,0.000025
1149,0.519352,0.000025
1150,0.519652,0.000027
1151,0.520235,0.000622
1152,0.520572,0.000833
