n,cost,execution_time
190,0.082709,0.000521
191,0.083820,0.000085
192,0.084358,0.000153
193,0.084967,0.000364
194,0.084967,0.000021
195,0.085167,0.000026
196,0.086021,0.000472
197,0.086121,0.000026
198,0.086653,0.000345
199,0.086970,0.000026
200,0.087553,0.000437
201,0.088063,0.000564
202,0.088869,0.000399
203,0.088969,0.000027
204,0.089069,0.000026
205,0.089169,0.000052
206,0.090063,0.000173
207,0.090563,0.000518
208,0.090563,0.000021
209,0.090663,0.000031
210,0.090887,0.000430
211,0.091111,0.000421
212,0.091471,0.000027
213,0.091787,0.000150
214,0.091887,0.000037
215,0.092204,0.000024
216,0.092304,0.000030
217,0.092527,0.000026
218,0.092627,0.000028
219,0.092927,0.000027
220,0.093069,0.000030
221,0.093169,0.000031
222,0.093392,0.000028
223,0.093692,0.000029
224,0.093892,0.000029
225,0.094208,0.000550
226,0.094308,0.000027
227,0.094532,0.000026
228,0.094632,0.000024
229,0.095132,0.000157
230,0.095642,0.000195
231,0.095642,0.000020
232,0.095958,0.000026
233,0.096158,0.000025
234,0.096258,0.000028
235,0.096866,0.000348
236,0.097149,0.000025
237,0.097659,0.000376
238,0.097859,0.000031
239,0.098492,0.000215
240,0.098492,0.000047
241,0.098633,0.000026
242,0.098994,0.000024
243,0.099194,0.000028
244,0.099335,0.000023
245,0.099417,0.000746
246,0.099641,0.000024
247,0.099957,0.000073
248,0.100664,0.000456
249,0.101835,0.000028
250,0.101976,0.000027
251,0.102076,0.000029
252,0.102676,0.000192
253,0.102992,0.000024
254,0.105095,0.000029
255,0.106080,0.000054
256,0.106527,0.000474
257,0.106527,0.000021
258,0.106974,0.000096
259,0.107513,0.000214
260,0.107613,0.000182
261,0.107713,0.000027
262,0.107713,0.000020
263,0.108160,0.000233
264,0.108476,0.000030
265,0.109042,0.000585
266,0.109142,0.000028
267,0.109966,0.000256
268,0.121045,0.000178
269,0.121145,0.000041
270,0.121345,0.000025
271,0.121345,0.000021
272,0.121855,0.000304
273,0.122055,0.000029
274,0.122371,0.000056
275,0.122371,0.000021
276,0.122732,0.000125
277,0.122732,0.000021
278,0.123538,0.000450
279,0.123738,0.000026
280,0.124598,0.000271
281,0.124598,0.000019
282,0.124698,0.000029
283,0.124922,0.000057
284,0.125022,0.000026
285,0.125245,0.000024
286,0.125784,0.000675
287,0.126008,0.000032
288,0.126149,0.000025
289,0.126757,0.001045
290,0.126957,0.000025
291,0.127057,0.000027
292,0.127199,0.000026
293,0.127559,0.000027
294,0.127783,0.000025
295,0.127883,0.000024
296,0.129396,0.000036
297,0.129696,0.000024
298,0.130645,0.000443
299,0.130845,0.000186
300,0.131552,0.000167
301,0.131552,0.000019
302,0.131775,0.000028
303,0.131917,0.000026
304,0.133859,0.000036
305,0.134559,0.000221
306,0.134971,0.000330
307,0.135071,0.000034
308,0.135271,0.000033
309,0.146472,0.000071
310,0.147179,0.000434
311,0.147279,0.000032
312,0.147479,0.000023
313,0.147579,0.000027
314,0.147895,0.000027
315,0.148211,0.000313
316,0.149839,0.000033
317,0.150063,0.000026
318,0.150475,0.000025
319,0.151115,0.000055
320,0.151415,0.000047
321,0.151539,0.000053
322,0.151639,0.000026
323,0.152178,0.000323
324,0.152319,0.000183
325,0.152519,0.000025
326,0.152835,0.000027
327,0.153556,0.000252
328,0.153956,0.000044
329,0.154098,0.000024
330,0.155830,0.000052
331,0.156030,0.000025
332,0.156442,0.000025
333,0.166460,0.000046
334,0.167168,0.000205
335,0.167808,0.001008
336,0.168255,0.000027
337,0.169109,0.000047
338,0.169309,0.000027
339,0.169592,0.000025
340,0.169875,0.000378
341,0.169975,0.000025
342,0.174152,0.000213
343,0.174352,0.000026
344,0.174452,0.000029
345,0.174769,0.000052
346,0.175129,0.000051
347,0.175271,0.000030
348,0.175587,0.000305
349,0.176219,0.000384
350,0.176536,0.000026
351,0.184064,0.000028
352,0.184360,0.000065
353,0.184584,0.000376
354,0.184867,0.000556
355,0.185538,0.000038
356,0.185538,0.000021
357,0.186438,0.000031
358,0.186976,0.000065
359,0.187076,0.000026
360,0.187476,0.000025
361,0.188932,0.000083
362,0.189344,0.000157
363,0.189544,0.000028
364,0.189686,0.000025
365,0.190086,0.000591
366,0.190586,0.000405
367,0.190686,0.000025
368,0.191186,0.000505
369,0.191502,0.000228
370,0.192002,0.000794
371,0.192856,0.000835
372,0.192956,0.000032
373,0.193495,0.000211
374,0.193995,0.000509
375,0.194595,0.000660
376,0.195161,0.000343
377,0.195384,0.000025
378,0.195484,0.000025
379,0.195684,0.000028
380,0.196184,0.000747
381,0.196467,0.000027
382,0.197167,0.000714
383,0.197308,0.000026
384,0.197308,0.000021
385,0.197408,0.000025
386,0.197508,0.000026
387,0.197608,0.000028
388,0.197608,0.000020
389,0.197832,0.000028
390,0.197932,0.000038
391,0.198344,0.000255
392,0.198444,0.000037
393,0.198644,0.000024
394,0.198844,0.000027
395,0.199161,0.000229
396,0.199161,0.000022
397,0.199261,0.000023
398,0.199261,0.000021
399,0.199484,0.000024
400,0.199897,0.000023
401,0.200480,0.000040
402,0.200703,0.000025
403,0.201461,0.001086
404,0.201777,0.000027
405,0.201877,0.000024
406,0.202077,0.000025
407,0.202524,0.000027
408,0.202624,0.000028
409,0.202848,0.000025
410,0.203431,0.000211
411,0.203714,0.000027
412,0.204520,0.000279
413,0.204820,0.000030
414,0.204920,0.000032
415,0.205520,0.000184
416,0.205744,0.000027
417,0.206244,0.000023
418,0.206467,0.000023
419,0.206667,0.000026
420,0.207477,0.000077
421,0.207901,0.000313
422,0.214015,0.000032
423,0.214115,0.000028
424,0.214475,0.000025
425,0.214575,0.000031
426,0.215303,0.000534
427,0.215727,0.000025
428,0.215827,0.000025
429,0.215927,0.000035
430,0.216069,0.000027
431,0.216227,0.000068
432,0.216327,0.000028
433,0.216427,0.000028
434,0.217282,0.000960
435,0.218176,0.000375
436,0.218180,0.000501
437,0.218280,0.000025
438,0.218987,0.000286
439,0.219129,0.000026
440,0.219129,0.000021
441,0.219270,0.000027
442,0.219494,0.000026
443,0.219635,0.000029
444,0.219918,0.000025
445,0.220589,0.000268
446,0.220812,0.000025
447,0.221712,0.001075
448,0.222251,0.000211
449,0.222972,0.000527
450,0.223172,0.000031
451,0.223672,0.000087
452,0.223672,0.000018
453,0.223896,0.000024
454,0.224566,0.000732
455,0.224766,0.000029
456,0.225083,0.000032
457,0.225306,0.000025
458,0.225889,0.000187
459,0.226031,0.000028
460,0.226391,0.000285
461,0.226491,0.000029
462,0.226591,0.000029
463,0.226591,0.000021
464,0.226691,0.000030
465,0.226691,0.000020
466,0.226791,0.000029
467,0.227400,0.000238
468,0.227600,0.000025
469,0.227741,0.000027
470,0.228462,0.000244
471,0.228972,0.000046
472,0.229113,0.000030
473,0.229213,0.000025
474,0.229752,0.000491
475,0.230113,0.000237
476,0.230254,0.000026
477,0.230570,0.000026
478,0.230886,0.000029
479,0.230986,0.000026
480,0.230986,0.000018
481,0.231269,0.000027
482,0.231411,0.000026
483,0.231634,0.000027
484,0.231858,0.000032
485,0.231958,0.000031
486,0.232541,0.000260
487,0.232824,0.000027
488,0.232924,0.000033
489,0.233489,0.000046
490,0.233340,0.000725
491,0.233701,0.000028
492,0.234125,0.000324
493,0.234537,0.000552
494,0.234949,0.000820
495,0.235657,0.000175
496,0.235657,0.000019
497,0.235857,0.000029
498,0.236217,0.000229
499,0.236217,0.000020
500,0.236533,0.000026
501,0.236633,0.000028
502,0.236933,0.000238
503,0.237788,0.000030
504,0.238326,0.000362
505,0.238550,0.000027
506,0.238773,0.000025
507,0.238973,0.000029
508,0.239681,0.000035
509,0.239611,0.000243
510,0.239711,0.000034
511,0.240027,0.000765
512,0.240168,0.000024
513,0.240268,0.000029
514,0.240877,0.001033
515,0.241160,0.000030
516,0.241743,0.000079
517,0.241843,0.000025
518,0.242203,0.000024
519,0.242403,0.000023
520,0.242545,0.000024
521,0.242645,0.000026
522,0.242745,0.000028
523,0.242745,0.000047
524,0.243405,0.001141
525,0.243705,0.000023
526,0.243764,0.000269
527,0.244302,0.000598
528,0.244444,0.000621
529,0.244944,0.000026
530,0.245454,0.000179
531,0.245677,0.000025
532,0.245901,0.000033
533,0.245901,0.000020
534,0.246042,0.000029
535,0.246184,0.000024
536,0.246684,0.000132
537,0.247084,0.000025
538,0.247225,0.000030
539,0.247367,0.000029
540,0.248261,0.000058
541,0.248622,0.000024
542,0.248763,0.000026
543,0.249588,0.000695
544,0.250220,0.000302
545,0.251163,0.000092
546,0.251263,0.000030
547,0.251405,0.000025
548,0.251505,0.000328
549,0.251821,0.000270
550,0.252360,0.000363
551,0.252642,0.000026
552,0.253275,0.000690
553,0.254295,0.000083
554,0.254695,0.000038
555,0.254895,0.000028
556,0.254995,0.000025
557,0.255218,0.000026
558,0.256747,0.000107
559,0.256847,0.000025
560,0.256989,0.000144
561,0.257089,0.000024
562,0.257312,0.000030
563,0.257896,0.000992
564,0.258790,0.000096
565,0.259014,0.000481
566,0.259579,0.000779
567,0.259579,0.000021
568,0.259940,0.000328
569,0.261819,0.000084
570,0.262231,0.000908
571,0.263218,0.000733
572,0.263757,0.001036
573,0.263757,0.000019
574,0.264039,0.001413
575,0.264639,0.000320
576,0.264639,0.000019
577,0.264863,0.000025
578,0.265570,0.001118
579,0.265931,0.000820
580,0.266378,0.000188
581,0.267078,0.000293
582,0.267078,0.000021
583,0.267219,0.000031
584,0.267443,0.000027
585,0.267800,0.000489
586,0.269277,0.000066
587,0.269637,0.000948
588,0.269737,0.000027
589,0.270098,0.000410
590,0.270098,0.000019
591,0.270198,0.000025
592,0.272046,0.000095
593,0.272046,0.000020
594,0.272270,0.000026
595,0.272270,0.000018
596,0.272494,0.000028
597,0.273275,0.001076
598,0.273775,0.000759
599,0.273975,0.000025
600,0.274335,0.000028
601,0.274618,0.000026
602,0.274718,0.000025
603,0.274718,0.000020
604,0.274859,0.000027
605,0.275142,0.000029
606,0.275284,0.000025
607,0.276144,0.000098
608,0.276285,0.000027
609,0.276710,0.000153
610,0.276933,0.000026
611,0.277304,0.001109
612,0.277404,0.000030
613,0.277680,0.000049
614,0.277780,0.000025
615,0.277880,0.000025
616,0.278022,0.000023
617,0.278122,0.000026
618,0.278569,0.000030
619,0.278885,0.000024
620,0.278985,0.000028
621,0.279513,0.000830
622,0.280631,0.000064
623,0.280831,0.000026
624,0.281055,0.000027
625,0.281155,0.000030
626,0.281296,0.000027
627,0.281438,0.000025
628,0.282578,0.000097
629,0.282578,0.000019
630,0.282797,0.000039
631,0.283194,0.000226
632,0.283510,0.000269
633,0.284010,0.000175
634,0.284110,0.000033
635,0.284718,0.000902
636,0.284860,0.000025
637,0.285160,0.000470
638,0.285520,0.000379
639,0.285620,0.000024
640,0.285903,0.000025
641,0.286103,0.000032
642,0.286736,0.000069
643,0.286936,0.000025
644,0.287383,0.000557
645,0.287483,0.000024
646,0.287624,0.000025
647,0.287724,0.000025
648,0.288124,0.000026
649,0.288224,0.000028
650,0.288448,0.000026
651,0.288648,0.000026
652,0.288748,0.000028
653,0.289476,0.000206
654,0.290076,0.000227
655,0.290437,0.000528
656,0.290637,0.000025
657,0.290737,0.000030
658,0.291465,0.000927
659,0.291665,0.000031
660,0.292335,0.000494
661,0.293196,0.000728
662,0.293196,0.000019
663,0.293419,0.000027
664,0.293735,0.000553
665,0.293935,0.000032
666,0.294506,0.000398
667,0.295312,0.000965
668,0.295612,0.000031
669,0.296060,0.000446
670,0.296283,0.000024
671,0.297303,0.000108
672,0.297527,0.000029
673,0.298065,0.000335
674,0.298381,0.000648
675,0.301225,0.000050
676,0.301325,0.000030
677,0.302025,0.001146
678,0.302438,0.000112
679,0.302579,0.000028
680,0.302679,0.000028
681,0.302779,0.000027
682,0.303079,0.000024
683,0.303395,0.000024
684,0.303437,0.000045
685,0.303797,0.001051
686,0.303897,0.000026
687,0.304258,0.000027
688,0.304796,0.000379
689,0.304938,0.000029
690,0.305645,0.001288
691,0.307892,0.000037
692,0.308698,0.000154
693,0.308798,0.000031
694,0.308998,0.000033
695,0.308998,0.000019
696,0.309222,0.000031
697,0.309732,0.001215
698,0.310179,0.000058
699,0.310279,0.000033
700,0.311000,0.001087
701,0.311100,0.000032
702,0.311100,0.000020
703,0.311200,0.000026
704,0.311300,0.000028
705,0.312504,0.000031
706,0.312929,0.000027
707,0.313029,0.000031
708,0.313129,0.000028
709,0.313769,0.001290
710,0.314497,0.000357
711,0.314597,0.000028
712,0.314597,0.000020
713,0.314821,0.000026
714,0.315528,0.000696
715,0.315628,0.000026
716,0.315828,0.000026
717,0.315969,0.000036
718,0.316676,0.000217
719,0.317123,0.000027
720,0.317223,0.000025
721,0.317931,0.000226
722,0.318496,0.000025
723,0.318596,0.000035
724,0.318796,0.000031
725,0.318996,0.000030
726,0.319196,0.000025
727,0.320051,0.000212
728,0.320411,0.001245
729,0.320977,0.001099
730,0.321177,0.000032
731,0.325794,0.000038
732,0.325894,0.000188
733,0.326036,0.000030
734,0.326797,0.001112
735,0.326939,0.000027
736,0.327958,0.000078
737,0.328275,0.000023
738,0.328275,0.000018
739,0.328275,0.000019
740,0.328758,0.000405
741,0.328858,0.000033
742,0.329141,0.000024
743,0.329364,0.000403
744,0.329464,0.000031
745,0.330245,0.000461
746,0.330387,0.000026
747,0.330487,0.000032
748,0.330987,0.000770
749,0.331210,0.000024
750,0.331310,0.000031
751,0.331810,0.000023
752,0.331910,0.000028
753,0.332010,0.000026
754,0.332327,0.000025
755,0.333055,0.000777
756,0.333655,0.001226
757,0.333855,0.000028
758,0.334487,0.000596
759,0.334628,0.000031
760,0.335228,0.000345
761,0.335370,0.000026
762,0.335686,0.000902
763,0.335886,0.000027
764,0.335886,0.000020
765,0.335986,0.000046
766,0.336792,0.000140
767,0.336892,0.000027
768,0.336992,0.000023
769,0.337309,0.000027
770,0.337979,0.000032
771,0.338901,0.000851
772,0.339101,0.000025
773,0.346707,0.000035
774,0.346807,0.000024
775,0.347031,0.000027
776,0.347231,0.000027
777,0.347431,0.000026
778,0.347572,0.001266
779,0.347888,0.000029
780,0.348249,0.000025
781,0.348549,0.000035
782,0.348649,0.000038
783,0.349257,0.000619
784,0.349257,0.000021
785,0.349657,0.000847
786,0.349870,0.000322
787,0.349970,0.000028
788,0.350170,0.000024
789,0.350270,0.000028
790,0.350370,0.000028
791,0.350570,0.000034
792,0.350711,0.000024
793,0.351536,0.000744
794,0.351636,0.000024
795,0.351996,0.001292
796,0.352420,0.000024
797,0.352737,0.000025
798,0.352837,0.000023
799,0.353153,0.000382
800,0.353376,0.000027
801,0.353576,0.000511
802,0.353893,0.000025
803,0.353993,0.000032
804,0.354258,0.000048
805,0.354358,0.000028
806,0.354558,0.000030
807,0.355319,0.000468
808,0.355419,0.000025
809,0.355702,0.000025
810,0.356018,0.000308
811,0.356301,0.000025
812,0.356443,0.000031
813,0.357026,0.001174
814,0.357126,0.000028
815,0.358430,0.000101
816,0.359191,0.000345
817,0.359791,0.000309
818,0.360015,0.000031
819,0.360623,0.000280
820,0.361047,0.000026
821,0.361147,0.000027
822,0.361247,0.000025
823,0.361471,0.000360
824,0.361571,0.000028
825,0.361712,0.000025
826,0.362412,0.000195
827,0.362729,0.000027
828,0.362870,0.000024
829,0.362970,0.000783
830,0.363741,0.000272
831,0.363741,0.000023
832,0.364125,0.000045
833,0.364325,0.000025
834,0.369105,0.000054
835,0.369329,0.000028
836,0.370090,0.000368
837,0.370190,0.000030
838,0.370799,0.000741
839,0.370799,0.000022
840,0.371506,0.000549
841,0.372360,0.000219
842,0.372899,0.001036
843,0.372999,0.000028
844,0.373607,0.000380
845,0.373607,0.000020
846,0.373967,0.000026
847,0.374600,0.000345
848,0.374800,0.000031
849,0.375600,0.001658
850,0.376134,0.000068
851,0.376743,0.001193
852,0.377326,0.001129
853,0.378054,0.000253
854,0.378370,0.000025
855,0.378686,0.000027
856,0.378886,0.000025
857,0.380307,0.001100
858,0.380307,0.000017
859,0.380407,0.000028
860,0.380631,0.000026
861,0.380855,0.000025
862,0.380939,0.001921
863,0.381351,0.000340
864,0.381575,0.000033
865,0.381575,0.000020
866,0.381798,0.000026
867,0.382337,0.000880
868,0.382437,0.000090
869,0.382838,0.000755
870,0.382938,0.000043
871,0.383928,0.000306
872,0.384599,0.000465
873,0.384699,0.000034
874,0.384899,0.000876
875,0.384999,0.000027
876,0.385921,0.000234
877,0.386062,0.000029
878,0.391507,0.000026
879,0.391607,0.000033
880,0.392106,0.000352
881,0.392206,0.000027
882,0.392430,0.000272
883,0.392530,0.000028
884,0.393515,0.000638
885,0.393738,0.000030
886,0.394021,0.000028
887,0.394121,0.000859
888,0.394404,0.000027
889,0.394504,0.000034
890,0.394865,0.000028
891,0.394965,0.000025
892,0.395065,0.000304
893,0.395381,0.000726
894,0.395604,0.000024
895,0.395804,0.000027
896,0.395946,0.000025
897,0.396370,0.000988
898,0.396470,0.000032
899,0.397070,0.000139
900,0.397386,0.000027
901,0.397486,0.000025
902,0.397628,0.000023
903,0.397828,0.000024
904,0.398111,0.000027
905,0.398818,0.000369
906,0.399041,0.000025
907,0.400181,0.000728
908,0.400281,0.000027
909,0.400281,0.000019
910,0.400681,0.000119
911,0.401181,0.000121
912,0.401323,0.000027
913,0.401639,0.000698
914,0.402310,0.000590
915,0.402734,0.000898
916,0.402876,0.000025
917,0.403076,0.000028
918,0.403261,0.000288
919,0.403261,0.000020
920,0.403686,0.000625
921,0.403909,0.000933
922,0.404542,0.000131
923,0.404642,0.000027
924,0.405442,0.000498
925,0.405942,0.001013
926,0.406381,0.000045
927,0.406604,0.000026
928,0.406704,0.000028
929,0.407653,0.000454
930,0.408014,0.000365
931,0.408214,0.000027
932,0.408530,0.000026
933,0.408730,0.001531
934,0.409116,0.000487
935,0.410016,0.000113
936,0.410239,0.000026
937,0.410339,0.000032
938,0.410539,0.000307
939,0.410639,0.000030
940,0.411621,0.001420
941,0.411981,0.000870
942,0.412342,0.000026
943,0.412542,0.001016
944,0.413142,0.000168
945,0.413942,0.000240
946,0.414302,0.000984
947,0.414602,0.000027
948,0.414885,0.000025
949,0.415085,0.000035
950,0.415185,0.000029
951,0.415285,0.000025
952,0.415285,0.000018
953,0.415385,0.000030
954,0.415485,0.000024
955,0.415585,0.000028
956,0.415809,0.000441
957,0.416221,0.000124
958,0.416321,0.000026
959,0.416821,0.002359
960,0.416821,0.000017
961,0.418947,0.000044
962,0.420612,0.000078
963,0.420894,0.000461
964,0.420994,0.000030
965,0.421094,0.000029
966,0.421394,0.000388
967,0.421819,0.001042
968,0.421819,0.000023
969,0.422119,0.000029
970,0.422119,0.000021
971,0.422840,0.001318
972,0.423240,0.000514
973,0.423523,0.000026
974,0.423723,0.000024
975,0.424444,0.000622
976,0.424644,0.001638
977,0.424844,0.000024
978,0.425925,0.000111
979,0.426773,0.000034
980,0.426873,0.000028
981,0.427190,0.000274
982,0.427290,0.000027
983,0.427290,0.000019
984,0.428148,0.000951
985,0.428371,0.000027
986,0.428732,0.000344
987,0.428832,0.000029
988,0.429056,0.000027
989,0.429656,0.000117
990,0.429879,0.000251
991,0.430879,0.000095
992,0.431195,0.002077
993,0.431195,0.000018
994,0.431705,0.000412
995,0.432433,0.002314
996,0.432633,0.000030
997,0.432575,0.001454
998,0.432675,0.000031
999,0.432898,0.000028
1000,0.433122,0.000024
1001,0.433762,0.000309
1002,0.433986,0.000453
1003,0.434086,0.000026
1004,0.434186,0.000024
1005,0.434686,0.000024
1006,0.434909,0.000025
1007,0.435009,0.000024
1008,0.435009,0.000024
1009,0.435009,0.000019
1010,0.435834,0.003512
1011,0.436117,0.000024
1012,0.436217,0.000030
1013,0.436317,0.000028
1014,0.436600,0.000027
1015,0.436700,0.000029
1016,0.437308,0.000412
1017,0.437808,0.001104
1018,0.438032,0.000035
1019,0.438374,0.000758
1020,0.438515,0.000028
1021,0.438876,0.000025
1022,0.439159,0.000028
1023,0.439159,0.000018
1024,0.439459,0.000028
1025,0.442485,0.000031
1026,0.442485,0.000021
1027,0.443067,0.000635
1028,0.443367,0.000023
1029,0.443779,0.000540
1030,0.443979,0.000026
1031,0.444803,0.000082
1032,0.445086,0.000034
1033,0.445086,0.000039
1034,0.445286,0.002568
1035,0.445603,0.000028
1036,0.445803,0.000051
1037,0.445803,0.000018
1038,0.446510,0.000264
1039,0.446710,0.000027
1040,0.446910,0.000032
1041,0.447010,0.000026
1042,0.447810,0.000421
1043,0.448442,0.000650
1044,0.448542,0.000023
1045,0.448903,0.000024
1046,0.449103,0.000025
1047,0.449244,0.000026
1048,0.449444,0.000025
1049,0.449544,0.000029
1050,0.449968,0.000863
1051,0.450192,0.000021
1052,0.450416,0.000024
1053,0.450732,0.000024
1054,0.451015,0.000027
1055,0.451115,0.000027
1056,0.451562,0.001502
1057,0.452456,0.000392
1058,0.452680,0.000025
1059,0.453441,0.000413
1060,0.453980,0.001212
1061,0.454180,0.000025
1062,0.454321,0.000030
1063,0.454682,0.000330
1064,0.455220,0.001261
1065,0.455238,0.000072
1066,0.455588,0.000250
1067,0.456098,0.000309
1068,0.456636,0.000587
1069,0.456836,0.000023
1070,0.457036,0.000028
1071,0.457842,0.000848
1072,0.457984,0.000037
1073,0.458344,0.000050
1074,0.458444,0.000028
1075,0.458983,0.000719
1076,0.459083,0.000039
1077,0.460053,0.001633
1078,0.460195,0.000027
1079,0.460495,0.000024
1080,0.461202,0.000895
1081,0.461343,0.000027
1082,0.461443,0.000025
1083,0.461543,0.000029
1084,0.461643,0.000023
1085,0.461643,0.000019
1086,0.461843,0.000026
1087,0.462256,0.000031
1088,0.462456,0.000033
1089,0.463456,0.000234
1090,0.463656,0.000022
1091,0.464561,0.000030
1092,0.465061,0.000779
1093,0.465344,0.000028
1094,0.465660,0.000029
1095,0.466073,0.000071
1096,0.466879,0.001005
1097,0.467519,0.001980
1098,0.467661,0.000024
1099,0.468422,0.000055
1100,0.468522,0.000025
1101,0.468746,0.000025
1102,0.469135,0.001346
1103,0.469194,0.000038
1104,0.469418,0.000252
1105,0.471021,0.000079
1106,0.471381,0.000024
1107,0.471664,0.000025
1108,0.472164,0.003797
1109,0.472364,0.000033
1110,0.472364,0.000018
1111,0.472464,0.000033
1112,0.472464,0.000018
1113,0.472781,0.000023
1114,0.473765,0.000044
1115,0.474750,0.002086
1116,0.475350,0.000076
1117,0.475650,0.000025
1118,0.475850,0.000025
1119,0.476050,0.000038
1120,0.476367,0.000025
1121,0.476367,0.000020
1122,0.476767,0.001101
1123,0.476990,0.000497
1124,0.477090,0.000028
1125,0.477373,0.000027
1126,0.478316,0.000601
1127,0.478599,0.000028
1128,0.478899,0.000025
1129,0.479182,0.000025
1130,0.479498,0.000043
1131,0.479859,0.000091
1132,0.481024,0.000986
1133,0.481324,0.000030
1134,0.481524,0.000027
1135,0.481807,0.000024
1136,0.482439,0.000685
1137,0.482480,0.000035
1138,0.483380,0.000784
1139,0.484186,0.002328
1140,0.484286,0.000436
1141,0.484286,0.000020
1142,0.485181,0.000562
1143,0.485881,0.001369
1144,0.486104,0.000027
1145,0.486885,0.000298
1146,0.487085,0.000300
1147,0.487085,0.000020
1148,0.487286,0.001726
1149,0.487852,0.000598
1150,0.487952,0.000024
1151,0.488335,0.000574
1152,0.489006,0.002300
