n,cost,run_time
203,0.0906601,4.929e-06
204,0.0909763,4.64e-06
205,0.0912925,4.83e-06
206,0.0913925,4.99e-06
207,0.091534,4.569e-06
208,0.091534,5e-06
209,0.092315,4.71e-06
210,0.093378,4.4e-06
211,0.0936608,4.35e-06
212,0.0939771,4.799e-06
213,0.0941185,4.48e-06
214,0.0943421,4.54e-06
215,0.0946583,4.689e-06
216,0.0950189,4.9e-06
217,0.0953794,4.61e-06
218,0.095603,4.809e-06
219,0.095803,4.84e-06
220,0.0960266,4.79e-06
221,0.0960266,4.819e-06
222,0.09697,4.75e-06
223,0.0971115,5.01e-06
224,0.097738,9.56e-06
225,0.098138,4.74e-06
226,0.098438,4.57e-06
227,0.098638,4.68e-06
228,0.099238,4.46e-06
229,0.099338,4.77e-06
230,0.0997503,4.749e-06
231,0.10026,4.81e-06
232,0.100707,4.74e-06
233,0.100707,5.22e-06
234,0.10099,4.55e-06
235,0.101437,4.34e-06
236,0.101937,5.03e-06
237,0.102161,4.88e-06
238,0.102302,5.02e-06
239,0.102663,4.48e-06
240,0.102887,4.74e-06
241,0.104515,4.75e-06
242,0.104927,4.47e-06
243,0.105068,4.39e-06
244,0.105351,4.57e-06
245,0.105575,4.57e-06
246,0.105685,9.391e-06
247,0.105785,4.88e-06
248,0.105885,4.81e-06
249,0.106108,5.04e-06
250,0.106208,4.79e-06
251,0.10635,5.27e-06
252,0.106762,4.79e-06
253,0.106904,4.649e-06
254,0.112289,4.54e-06
255,0.112701,4.95e-06
256,0.113062,4.89e-06
257,0.114465,4.76e-06
258,0.114689,4.96e-06
259,0.114889,4.78e-06
260,0.114989,4.66e-06
261,0.11566,4.75e-06
262,0.11576,4.219e-06
263,0.115901,4.91e-06
264,0.116125,5.27e-06
265,0.116441,4.609e-06
266,0.117162,4.74e-06
267,0.117262,4.71e-06
268,0.117462,4.8e-06
269,0.117562,4.91e-06
270,0.118644,4.88e-06
271,0.118944,5.07e-06
272,0.120025,4.539e-06
273,0.120125,4.78e-06
274,0.120225,4.91e-06
275,0.120449,4.71e-06
276,0.120449,5.04e-06
277,0.120549,4.72e-06
278,0.121578,4.8e-06
279,0.122219,4.56e-06
280,0.123337,4.84e-06
281,0.12362,5.32e-06
282,0.124129,4.58e-06
283,0.124271,4.75e-06
284,0.124495,4.96e-06
285,0.124811,4.76e-06
286,0.125171,4.91e-06
287,0.125571,4.67e-06
288,0.125854,4.76e-06
289,0.126215,4.62e-06
290,0.12824,4.81e-06
291,0.1286,4.92e-06
292,0.128742,4.87e-06
293,0.129142,4.76e-06
294,0.129589,4.349e-06
295,0.129812,4.83e-06
296,0.130129,4.65e-06
297,0.130445,4.52e-06
298,0.130645,4.68e-06
299,0.132971,4.48e-06
300,0.133692,4.729e-06
301,0.134139,5e-06
302,0.134239,4.78e-06
303,0.13438,4.64e-06
304,0.134697,5e-06
305,0.135619,4.64e-06
306,0.136031,4.6e-06
307,0.136663,4.68e-06
308,0.136663,4.92e-06
309,0.136946,4.72e-06
310,0.137046,4.849e-06
311,0.137146,4.86e-06
312,0.1409,4.6e-06
313,0.142768,4.36e-06
314,0.143068,4.55e-06
315,0.144289,4.9e-06
316,0.14501,4.75e-06
317,0.145151,5.7789e-05
318,0.145151,4.84e-06
319,0.145251,4.54e-06
320,0.145393,4.88e-06
321,0.145534,4.79e-06
322,0.146044,4.79e-06
323,0.14636,4.78e-06
324,0.146993,5.26e-06
325,0.148407,4.54e-06
326,0.148807,4.73e-06
327,0.149167,4.68e-06
328,0.150372,4.79e-06
329,0.151232,4.59e-06
330,0.151432,4.86e-06
331,0.151732,4.64e-06
332,0.152092,4.88e-06
333,0.152392,4.72e-06
334,0.152675,5.191e-06
335,0.152675,5.24e-06
336,0.154416,1.046e-05
337,0.154916,5.02e-06
338,0.155277,4.71e-06
339,0.156198,4.64e-06
340,0.15634,4.78e-06
341,0.156564,5.07e-06
342,0.156764,5.03e-06
343,0.156987,4.76e-06
344,0.158031,4.71e-06
345,0.159544,4.44e-06
346,0.160153,1.507e-05
347,0.160469,5.05e-06
348,0.160785,4.749e-06
349,0.160785,4.659e-06
350,0.160785,5.22e-06
351,0.162588,5.1e-06
352,0.162871,4.58e-06
353,0.163094,4.89e-06
354,0.163318,5e-06
355,0.163459,4.7e-06
356,0.163601,4.89e-06
357,0.165304,5.84e-06
358,0.165751,4.61e-06
359,0.166781,5.149e-06
360,0.166881,7.17e-06
361,0.167163,4.72e-06
362,0.167263,5.54e-06
363,0.168891,5.04e-06
364,0.1695,4.68e-06
365,0.1699,4.85e-06
366,0.170607,4.571e-06
367,0.170967,4.7e-06
368,0.170967,4.73e-06
369,0.171109,4.84e-06
370,0.171309,4.67e-06
371,0.171409,4.57e-06
372,0.171769,4.78e-06
373,0.171969,4.94e-06
374,0.172169,5.16e-06
375,0.172485,7.26e-06
376,0.172768,4.791e-06
377,0.172868,4.87e-06
378,0.174172,4.76e-06
379,0.174893,4.669e-06
380,0.174893,5.12e-06
381,0.175621,4.7e-06
382,0.175721,4.909e-06
383,0.176221,4.87e-06
384,0.176421,4.74e-06
385,0.176521,4.94e-06
386,0.176521,5.25e-06
387,0.176663,4.76e-06
388,0.177075,5.2e-06
389,0.177391,6.929e-06
390,0.177901,5.17e-06
391,0.178125,4.6e-06
392,0.180883,4.47e-06
393,0.181331,4.94e-06
394,0.181743,4.631e-06
395,0.181843,4.89e-06
396,0.182343,5.039e-06
397,0.182484,4.88e-06
398,0.182984,4.98e-06
399,0.183084,5.3e-06
400,0.184571,4.54e-06
401,0.185292,4.58e-06
402,0.185608,4.69e-06
403,0.185708,6.979e-06
404,0.186247,5.22e-06
405,0.187195,5.06e-06
406,0.187195,5.22e-06
407,0.187395,4.87e-06
408,0.187978,4.61e-06
409,0.188295,5.09e-06
410,0.189023,4.73e-06
411,0.191825,4.76e-06
412,0.192125,5.03e-06
413,0.192485,4.78e-06
414,0.192685,4.87e-06
415,0.192826,4.69e-06
416,0.193126,4.66e-06
417,0.193726,4.85e-06
418,0.19395,8.39e-06
419,0.19415,5.31e-06
420,0.195232,4.72e-06
421,0.195993,4.82e-06
422,0.196093,4.59e-06
423,0.196193,4.91e-06
424,0.196417,4.79e-06
425,0.196641,5.23e-06
426,0.196641,4.809e-06
427,0.197447,5.16e-06
428,0.197447,4.9e-06
429,0.19905,4.72e-06
430,0.19915,4.99e-06
431,0.201092,5.14e-06
432,0.201233,6.82e-06
433,0.201233,9.74e-06
434,0.201233,4.89e-06
435,0.202093,5.04e-06
436,0.202193,5.33e-06
437,0.202776,4.93e-06
438,0.203557,4.55e-06
439,0.203957,4.929e-06
440,0.204099,5e-06
441,0.204637,4.73e-06
442,0.205203,4.769e-06
443,0.206456,4.54e-06
444,0.206656,4.92e-06
445,0.206856,5.02e-06
446,0.207172,6.451e-06
447,0.207584,5.03e-06
448,0.207784,4.98e-06
449,0.208393,4.67e-06
450,0.208676,5.219e-06
451,0.208876,4.78e-06
452,0.209099,4.31e-06
453,0.209512,5.06e-06
454,0.209735,4.81e-06
455,0.209877,4.789e-06
456,0.210442,4.77e-06
457,0.210584,4.99e-06
458,0.210725,5e-06
459,0.210866,4.86e-06
460,0.211008,7.51e-06
461,0.211455,4.94e-06
462,0.211867,4.7e-06
463,0.213594,4.39e-06
464,0.213817,4.82e-06
465,0.214134,4.81e-06
466,0.214134,4.95e-06
467,0.214234,4.72e-06
468,0.214658,5.791e-06
469,0.214941,4.689e-06
470,0.215747,4.97e-06
471,0.216285,5e-06
472,0.216427,4.84e-06
473,0.216527,5.17e-06
474,0.218931,5.9e-06
475,0.219785,4.92e-06
476,0.22021,5.02e-06
477,0.221016,4.52e-06
478,0.221157,5e-06
479,0.221157,4.75e-06
480,0.221919,4.94e-06
481,0.22268,5.11e-06
482,0.225057,4.76e-06
483,0.225157,4.86e-06
484,0.225457,5.07e-06
485,0.225757,5.06e-06
486,0.225857,5.07e-06
487,0.226367,4.84e-06
488,0.226767,4.759e-06
489,0.227376,6.78e-06
490,0.227517,5.2e-06
491,0.227878,4.9e-06
492,0.230937,5.55e-06
493,0.23152,4.52e-06
494,0.23162,4.86e-06
495,0.23182,5.25e-06
496,0.23192,4.83e-06
497,0.23232,4.9e-06
498,0.232681,5.22e-06
499,0.233041,4.95e-06
500,0.233183,5.16e-06
501,0.233283,5.02e-06
502,0.234089,5.17e-06
503,0.234372,6.849e-06
504,0.234472,5.6e-06
505,0.234572,5.15e-06
506,0.234672,5.12e-06
507,0.234672,5.01e-06
508,0.234772,5.18e-06
509,0.234995,4.87e-06
510,0.235095,4.68e-06
511,0.235237,5.27e-06
512,0.235553,5.269e-06
513,0.235753,5.69e-06
514,0.235977,5.53e-06
515,0.236677,5.44e-06
516,0.236777,5.08e-06
517,0.236777,5.009e-06
518,0.236877,4.84e-06
519,0.237485,4.77e-06
520,0.237485,5.27e-06
521,0.238156,5.13e-06
522,0.238156,5.17e-06
523,0.238356,5.1e-06
524,0.238579,4.83e-06
525,0.238879,5.52e-06
526,0.239103,5.02e-06
527,0.239303,5.129e-06
528,0.239935,4.93e-06
529,0.239935,5.74e-06
530,0.240159,4.86e-06
531,0.240697,5.11e-06
532,0.241619,4.809e-06
533,0.242185,4.73e-06
534,0.242285,5.13e-06
535,0.242509,4.951e-06
536,0.242609,5.38e-06
537,0.242709,4.84e-06
538,0.242809,5.229e-06
539,0.243256,4.59e-06
540,0.244199,5.34e-06
541,0.244007,9.58e-06
542,0.247022,4.929e-06
543,0.247245,5.45e-06
544,0.247345,5.12e-06
545,0.247445,5.04e-06
546,0.247545,5.01e-06
547,0.247769,5.07e-06
548,0.247869,5.62e-06
549,0.248369,4.88e-06
550,0.248781,4.86e-06
551,0.249281,4.809e-06
552,0.249706,4.9e-06
553,0.249706,5.17e-06
554,0.250467,4.94e-06
555,0.250691,5.66e-06
556,0.250791,5.12e-06
557,0.251151,5.19e-06
558,0.252256,5.98e-06
559,0.252397,5.09e-06
560,0.252539,5.15e-06
561,0.252762,7.32e-06
562,0.253162,5.13e-06
563,0.253479,5.48e-06
564,0.2542,4.99e-06
565,0.2543,4.991e-06
566,0.255,4.73e-06
567,0.2551,5.38e-06
568,0.256365,4.49e-06
569,0.256365,5.49e-06
570,0.256588,4.77e-06
571,0.258118,5.12e-06
572,0.258401,5.03e-06
573,0.258401,5.049e-06
574,0.258401,5.36e-06
575,0.258636,1.208e-05
576,0.258836,5.34e-06
577,0.258978,5.19e-06
578,0.259338,4.84e-06
579,0.259438,4.9e-06
580,0.259885,5.19e-06
581,0.260585,4.66e-06
582,0.260809,5.06e-06
583,0.261347,5.19e-06
584,0.261447,4.74e-06
585,0.261547,5.41e-06
586,0.261647,4.96e-06
587,0.261847,4.9e-06
588,0.262413,5.71e-06
589,0.263053,4.7e-06
590,0.264446,7.919e-06
591,0.264807,4.89e-06
592,0.264807,5.48e-06
593,0.265973,4.789e-06
594,0.266373,5.19e-06
595,0.270042,4.95e-06
596,0.270489,4.959e-06
597,0.27085,4.87e-06
598,0.272336,5.26e-06
599,0.272619,5.04e-06
600,0.27298,5e-06
601,0.27412,4.79e-06
602,0.27442,4.84e-06
603,0.274561,4.81e-06
604,0.274877,7.21e-06
605,0.27516,5.28e-06
606,0.27526,5.35e-06
607,0.27586,5.13e-06
608,0.27636,5.37e-06
609,0.276721,5.411e-06
610,0.276921,5.41e-06
611,0.277421,5.47e-06
612,0.278121,4.88e-06
613,0.278344,5.349e-06
614,0.278792,5.12e-06
615,0.279216,5.12e-06
616,0.280729,4.54e-06
617,0.281142,4.73e-06
618,0.282112,1.298e-05
619,0.282524,5.12e-06
620,0.283231,5.82e-06
621,0.283455,5.55e-06
622,0.283455,5.08e-06
623,0.283555,5.37e-06
624,0.284976,4.76e-06
625,0.284976,5.311e-06
626,0.285683,5.15e-06
627,0.285825,4.97e-06
628,0.286141,5.95e-06
629,0.286241,5.01e-06
630,0.286557,5.17e-06
631,0.287264,5.131e-06
632,0.288867,4.849e-06
633,0.289692,6.929e-06
634,0.290104,5.28e-06
635,0.290246,5.17e-06
636,0.291052,5.45e-06
637,0.291562,5.31e-06
638,0.291662,5.19e-06
639,0.293262,4.75e-06
640,0.293772,6.56e-06
641,0.293806,1.006e-05
642,0.294667,5.16e-06
643,0.294767,5.44e-06
644,0.294867,5.46e-06
645,0.295291,5.03e-06
646,0.295738,5.28e-06
647,0.297797,8.67e-06
648,0.297797,5.2e-06
649,0.298497,5.03e-06
650,0.298858,5.58e-06
651,0.298858,5.66e-06
652,0.299218,5.31e-06
653,0.299535,5.35e-06
654,0.299895,5.19e-06
655,0.299895,1.056e-05
656,0.299895,5.13e-06
657,0.300895,5.18e-06
658,0.301701,5.6e-06
659,0.301901,5.14e-06
660,0.302001,5.019e-06
661,0.302201,6.791e-06
662,0.304782,5.56e-06
663,0.305348,5.079e-06
664,0.305448,5.22e-06
665,0.306014,5.65e-06
666,0.306214,5.56e-06
667,0.306314,5e-06
668,0.306674,5.17e-06
669,0.308236,5.08e-06
670,0.308236,5.42e-06
671,0.308336,5.74e-06
672,0.308478,5.509e-06
673,0.311698,5.66e-06
674,0.312198,5e-06
675,0.312198,5.43e-06
676,0.312421,6.849e-06
677,0.312738,4.96e-06
678,0.31302,5.21e-06
679,0.31405,5.26e-06
680,0.314366,5.19e-06
681,0.314876,5.2e-06
682,0.315018,5.35e-06
683,0.315518,5.36e-06
684,0.316126,5.3e-06
685,0.317426,5.06e-06
686,0.317567,5.44e-06
687,0.318106,4.57e-06
688,0.318206,5.08e-06
689,0.318489,5.21e-06
690,0.318589,7.35e-06
691,0.318812,5.35e-06
692,0.319395,5.209e-06
693,0.319166,1.025e-05
694,0.319578,4.95e-06
695,0.320178,5.2e-06
696,0.320495,5.51e-06
697,0.320907,5.27e-06
698,0.322211,6.13e-06
699,0.322434,5.671e-06
700,0.324097,1.074e-05
701,0.324097,5.54e-06
702,0.324197,5.24e-06
703,0.32442,5.72e-06
704,0.324703,7.18e-06
705,0.324986,5.43e-06
706,0.326068,5.57e-06
707,0.326881,1.0819e-05
708,0.327381,9.88e-06
709,0.327481,5.25e-06
710,0.329381,5.12e-06
711,0.329741,5.16e-06
712,0.331467,6e-06
713,0.331977,5.02e-06
714,0.332201,5.14e-06
715,0.332517,5.149e-06
716,0.333994,4.98e-06
717,0.335057,7.99e-06
718,0.335881,4.78e-06
719,0.336294,5.25e-06
720,0.336832,5.26e-06
721,0.337823,1.512e-05
722,0.338963,5.11e-06
723,0.338963,5.59e-06
724,0.339063,5.23e-06
725,0.339563,6.08e-06
726,0.339987,5.25e-06
727,0.342134,6.59e-06
728,0.342134,5.02e-06
729,0.342234,5.76e-06
730,0.342458,5.57e-06
731,0.343624,5.58e-06
732,0.343824,5.58e-06
733,0.345245,9.739e-06
734,0.345545,5.78e-06
735,0.34637,5.6e-06
736,0.346511,5.4e-06
737,0.346735,5.49e-06
738,0.346835,4.91e-06
739,0.347059,5.27e-06
740,0.3472,5.191e-06
741,0.3475,5.16e-06
742,0.34947,5.411e-06
743,0.34967,5.35e-06
744,0.34977,5.58e-06
745,0.34997,5.02e-06
746,0.35007,5.23e-06
747,0.350494,7.529e-06
748,0.351828,5.19e-06
749,0.35197,5.83e-06
750,0.35247,5.059e-06
751,0.352786,5.79e-06
752,0.352927,5.57e-06
753,0.352927,5.22e-06
754,0.353127,5.11e-06
755,0.353693,5.43e-06
756,0.354093,5.2e-06
757,0.354693,5.029e-06
758,0.355193,5.22e-06
759,0.355293,5.37e-06
760,0.355517,5.4e-06
761,0.356125,5.25e-06
762,0.356225,7.08e-06
763,0.356225,5.43e-06
764,0.356725,5.289e-06
765,0.357647,5.21e-06
766,0.358047,5.25e-06
767,0.358147,5.21e-06
768,0.358247,5.23e-06
769,0.358347,5.209e-06
770,0.358447,5.27e-06
771,0.358847,5.27e-06
772,0.359259,5.17e-06
773,0.359859,5.389e-06
774,0.360271,5.559e-06
775,0.360495,5.44e-06
776,0.361257,7.73e-06
777,0.360931,1.058e-05
778,0.361737,5.26e-06
779,0.362184,5.39e-06
780,0.363461,1.2939e-05
781,0.363777,5.451e-06
782,0.364001,5.34e-06
783,0.364826,6e-06
784,0.365226,5.49e-06
785,0.366147,5.54e-06
786,0.366713,5.16e-06
787,0.366813,5.67e-06
788,0.366913,5.34e-06
789,0.367013,5.449e-06
790,0.367113,5.52e-06
791,0.368952,5.45e-06
792,0.369399,5.42e-06
793,0.369499,5.34e-06
794,0.36964,5.41e-06
795,0.369864,5.47e-06
796,0.369964,5.13e-06
797,0.37077,5.03e-06
798,0.371576,5.08e-06
799,0.371989,5.29e-06
800,0.371989,5.72e-06
801,0.372401,5.86e-06
802,0.37428,6.38e-06
803,0.374596,5.77e-06
804,0.375106,5.431e-06
805,0.375306,8.729e-06
806,0.375406,5.209e-06
807,0.375689,5.849e-06
808,0.375789,5.5e-06
809,0.376012,5.1e-06
810,0.376212,5.269e-06
811,0.376712,5.849e-06
812,0.376812,5.331e-06
813,0.376812,5.72e-06
814,0.377095,5.309e-06
815,0.377195,5.26e-06
816,0.377395,5.339e-06
817,0.378317,5.109e-06
818,0.378633,5.319e-06
819,0.379033,7e-06
820,0.379316,5.38e-06
821,0.37954,5.24e-06
822,0.381649,6.35e-06
823,0.382649,5.42e-06
824,0.382873,5.31e-06
825,0.383513,5.33e-06
826,0.383926,5.249e-06
827,0.385769,5.46e-06
828,0.386569,6.02e-06
829,0.387331,5.29e-06
830,0.387472,5.16e-06
831,0.388072,5.12e-06
832,0.388672,5.52e-06
833,0.390475,7.269e-06
834,0.391397,6.15e-06
835,0.39168,5.33e-06
836,0.391904,5.31e-06
837,0.392045,5.41e-06
838,0.392988,5.44e-06
839,0.393271,5.22e-06
840,0.393371,5.63e-06
841,0.393595,4.98e-06
842,0.393736,5.46e-06
843,0.39558,5.52e-06
844,0.396565,5.369e-06
845,0.397286,5.64e-06
846,0.397786,5.21e-06
847,0.397886,5.28e-06
848,0.397986,7.35e-06
849,0.398486,5.189e-06
850,0.398628,5.2e-06
851,0.398728,5.31e-06
852,0.398928,5.05e-06
853,0.39985,5.32e-06
854,0.401431,5.91e-06
855,0.402601,5.73e-06
856,0.402825,5.339e-06
857,0.403237,5.47e-06
858,0.403684,5.14e-06
859,0.403684,5.419e-06
860,0.403684,5.65e-06
861,0.403826,5.12e-06
862,0.404142,7.29e-06
863,0.404842,5.94e-06
864,0.405203,4.79e-06
865,0.405303,5.5e-06
866,0.406803,5.09e-06
867,0.406903,5.69e-06
868,0.407103,5.5e-06
869,0.407203,5.49e-06
870,0.407519,5.519e-06
871,0.407519,5.26e-06
872,0.407619,5.26e-06
873,0.407819,5.32e-06
874,0.407919,5.46e-06
875,0.408279,5.669e-06
876,0.409323,7.51e-06
877,0.409684,5.44e-06
878,0.410538,5.42e-06
879,0.410938,5.23e-06
880,0.411038,5.64e-06
881,0.411338,5.09e-06
882,0.411338,5.389e-06
883,0.411438,5.41e-06
884,0.413781,5.2e-06
885,0.414142,5.26e-06
886,0.414283,5.409e-06
887,0.414383,5.51e-06
888,0.415105,6.16e-06
889,0.415246,5.33e-06
890,0.41758,6.02e-06
891,0.417722,5.56e-06
892,0.418005,5.53e-06
893,0.419702,5.329e-06
894,0.42065,5.28e-06
895,0.420874,5.229e-06
896,0.421098,5.37e-06
897,0.421904,5.069e-06
898,0.421904,5.61e-06
899,0.422004,5.63e-06
900,0.422304,5.15e-06
901,0.42405,5.53e-06
902,0.42415,5.969e-06
903,0.424689,5.24e-06
904,0.424912,5.719e-06
905,0.425337,7.09e-06
906,0.425478,6.92e-06
907,0.425761,5.46e-06
908,0.425985,5.27e-06
909,0.426345,5.4e-06
910,0.426855,5.63e-06
911,0.426855,5.7e-06
912,0.427562,5.27e-06
913,0.427562,5.49e-06
914,0.427862,5.56e-06
915,0.428178,5.36e-06
916,0.428378,5.4e-06
917,0.429227,5.4e-06
918,0.429451,5.52e-06
919,0.429592,7.62e-06
920,0.430092,5.36e-06
921,0.430092,5.53e-06
922,0.430292,5.86e-06
923,0.432215,6.41e-06
924,0.432715,5.44e-06
925,0.433115,5.43e-06
926,0.433515,5.85e-06
927,0.433832,5.75e-06
928,0.434256,5.291e-06
929,0.43448,5.33e-06
930,0.43458,5.2e-06
931,0.43468,5.7e-06
932,0.43498,5.349e-06
933,0.43508,5.27e-06
934,0.43518,7.68e-06
935,0.43548,5.72e-06
936,0.435703,5.56e-06
937,0.436115,6.319e-06
938,0.436515,5.66e-06
939,0.436657,5.27e-06
940,0.440297,8e-06
941,0.440744,5.48e-06
942,0.440844,5.81e-06
943,0.441068,5.32e-06
944,0.441291,5.859e-06
945,0.441716,5.56e-06
946,0.442163,5.8e-06
947,0.442386,7.15e-06
948,0.442799,7.84e-06
949,0.443022,5.71e-06
950,0.444227,5.51e-06
951,0.444427,5.33e-06
952,0.444709,5.64e-06
953,0.445122,5.389e-06
954,0.445883,5.53e-06
955,0.446166,6.35e-06
956,0.446482,5.3e-06
957,0.446624,5.71e-06
958,0.447071,5.53e-06
959,0.447295,5.71e-06
960,0.447295,5.46e-06
961,0.448636,8.96e-06
962,0.448836,5.47e-06
963,0.448936,5.5e-06
964,0.449736,5.76e-06
965,0.450319,5.43e-06
966,0.450829,5.72e-06
967,0.451053,5.59e-06
968,0.451276,5.82e-06
969,0.451676,5.79e-06
970,0.452404,6e-06
971,0.452404,5.7e-06
972,0.452721,5.39e-06
973,0.453037,5.79e-06
974,0.453547,5.41e-06
975,0.453847,5.579e-06
976,0.453847,5.86e-06
977,0.45407,8.17e-06
978,0.45417,5.53e-06
979,0.45417,5.25e-06
980,0.454531,5.29e-06
981,0.454892,5.41e-06
982,0.454992,5.41e-06
983,0.455215,5.36e-06
984,0.455415,5.52e-06
985,0.455515,5.54e-06
986,0.455815,5.81e-06
987,0.456423,5.76e-06
