n,cost,run_time
133,0.0398447,4.6e-06
134,0.0402052,4.27e-06
135,0.0406175,4.66e-06
136,0.0406175,4.969e-06
137,0.0407175,4.66e-06
138,0.0412275,5.02e-06
139,0.0413275,4.44e-06
140,0.0415511,4.39e-06
141,0.0421167,4.31e-06
142,0.042725,4.74e-06
143,0.0428664,4.82e-06
144,0.0431827,4.88e-06
145,0.0432827,4.21e-06
146,0.0432827,4.81e-06
147,0.0435827,4.34e-06
148,0.0436827,4.75e-06
149,0.044095,4.23e-06
150,0.0447658,4.6e-06
151,0.0449894,4.5e-06
152,0.0452894,4.66e-06
153,0.0453894,4.81e-06
154,0.0457056,4.52e-06
155,0.0457056,4.9e-06
156,0.051032,4.15e-06
157,0.0511734,4.51e-06
158,0.0513148,4.47e-06
159,0.0524194,4.71e-06
160,0.052643,4.3e-06
161,0.0533501,4.37e-06
162,0.0540712,4.45e-06
163,0.0545712,4.78e-06
164,0.0546712,4.85e-06
165,0.0558795,4.74e-06
166,0.0560795,4.529e-06
167,0.0563031,4.751e-06
168,0.0563031,4.4e-06
169,0.0567503,4.32e-06
170,0.0569739,4.64e-06
171,0.0591671,4.18e-06
172,0.0592671,4.88e-06
173,0.0594907,4.49e-06
174,0.0597907,4.53e-06
175,0.0609949,4.4e-06
176,0.0616273,4.409e-06
177,0.0616273,4.73e-06
178,0.0621372,4.55e-06
179,0.0624978,4.54e-06
180,0.0627214,4.82e-06
181,0.0631337,4.589e-06
182,0.0638408,4.509e-06
183,0.0643408,4.8e-06
184,0.0652842,4.47e-06
185,0.0652842,5.01e-06
186,0.0655078,4.7e-06
187,0.0667884,4.571e-06
188,0.067012,4.68e-06
189,0.067112,4.52e-06
190,0.0677828,4.76e-06
191,0.0692146,4.47e-06
192,0.0698229,4.5e-06
193,0.0702701,4.68e-06
194,0.0711921,4.57e-06
195,0.0720865,5.519e-06
196,0.0726948,4.72e-06
197,0.0736003,4.26e-06
198,0.0738239,4.53e-06
199,0.0747184,4.711e-06
200,0.0750012,4.48e-06
201,0.0753174,4.66e-06
202,0.0758174,4.77e-06
203,0.076178,4.62e-06
204,0.0762366,9.65e-06
205,0.0768197,4.82e-06
206,0.0772669,4.9e-06
207,0.0775669,4.78e-06
208,0.0779274,4.61e-06
209,0.0787759,4.52e-06
210,0.0787759,4.65e-06
211,0.0791365,4.55e-06
212,0.0797365,4.34e-06
213,0.0803448,4.57e-06
214,0.0807053,4.651e-06
215,0.0814264,4.41e-06
216,0.0817093,4.54e-06
217,0.0820698,4.74e-06
218,0.0822113,4.69e-06
219,0.0826236,4.52e-06
220,0.0833447,4.46e-06
221,0.0836609,5.03e-06
222,0.0837609,4.53e-06
223,0.0837609,4.83e-06
224,0.0845671,4.72e-06
225,0.0846671,4.48e-06
226,0.0846671,4.769e-06
227,0.0856869,4.66e-06
228,0.0858869,4.89e-06
229,0.0860284,4.8e-06
230,0.0870132,4.36e-06
231,0.0872369,4.53e-06
232,0.0874605,4.96e-06
233,0.0877767,4.57e-06
234,0.0877767,4.56e-06
235,0.0885829,4.49e-06
236,0.0886829,4.48e-06
237,0.0886829,4.81e-06
238,0.0891301,4.65e-06
239,0.0893537,4.59e-06
240,0.0894952,4.76e-06
241,0.0895952,4.74e-06
242,0.0904554,4.5e-06
243,0.0907716,4.45e-06
244,0.0924479,4.58e-06
245,0.0933699,4.84e-06
246,0.0932374,9.15e-06
247,0.0935202,4.64e-06
248,0.0937439,4.93e-06
249,0.0946383,4.51e-06
250,0.0953091,4.65e-06
251,0.0955919,4.771e-06
252,0.0958155,4.76e-06
253,0.095957,4.57e-06
254,0.0974867,4.51e-06
255,0.0979109,4.95e-06
256,0.102154,4.2e-06
257,0.102915,4.791e-06
258,0.106805,4.62e-06
259,0.109637,4.42e-06
260,0.110491,4.89e-06
261,0.110715,5.05e-06
262,0.110815,4.83e-06
263,0.110956,4.73e-06
264,0.111356,4.96e-06
265,0.11158,4.78e-06
266,0.11194,4.65e-06
267,0.112082,5.1e-06
268,0.112182,4.69e-06
269,0.112465,4.74e-06
270,0.113172,4.78e-06
271,0.114376,4.66e-06
272,0.114476,5.43e-06
273,0.114576,5.09e-06
274,0.115742,4.34e-06
275,0.116025,4.79e-06
276,0.117637,4.8e-06
277,0.117954,4.669e-06
278,0.119385,4.89e-06
279,0.120056,4.5e-06
280,0.120198,4.76e-06
281,0.120198,6.24e-06
282,0.120339,5.249e-06
283,0.120481,5.15e-06
284,0.120622,4.58e-06
285,0.120905,4.65e-06
286,0.121046,4.629e-06
287,0.121679,5.27e-06
288,0.122244,5.13e-06
289,0.122468,4.68e-06
290,0.122468,5.08e-06
291,0.123068,4.991e-06
292,0.123429,4.7e-06
293,0.123529,4.88e-06
294,0.123752,4.52e-06
295,0.123752,6.13e-06
296,0.123976,4.88e-06
297,0.124117,4.949e-06
298,0.124541,4.48e-06
299,0.126107,4.769e-06
300,0.126248,4.97e-06
301,0.126348,4.93e-06
302,0.126548,4.7e-06
303,0.126748,4.7e-06
304,0.128529,4.5e-06
305,0.129335,4.72e-06
306,0.129435,4.97e-06
307,0.129945,4.55e-06
308,0.130553,4.67e-06
309,0.130853,6.719e-06
310,0.130994,4.86e-06
311,0.131938,4.98e-06
312,0.132744,4.44e-06
313,0.132968,4.739e-06
314,0.133506,4.769e-06
315,0.133606,4.4e-06
316,0.14923,4.19e-06
317,0.149546,4.85e-06
318,0.149829,4.8e-06
319,0.150689,4.96e-06
320,0.150889,4.45e-06
321,0.151336,4.93e-06
322,0.15156,4.72e-06
323,0.15176,4.7e-06
324,0.155791,5.949e-06
325,0.156835,5.18e-06
326,0.156935,4.711e-06
327,0.157035,4.88e-06
328,0.158252,4.569e-06
329,0.158952,4.56e-06
330,0.158952,5.13e-06
331,0.159052,4.94e-06
332,0.159052,4.98e-06
333,0.159412,4.8e-06
334,0.159825,5.19e-06
335,0.160363,4.99e-06
336,0.160504,4.38e-06
337,0.160646,4.88e-06
338,0.161006,5.03e-06
339,0.161148,6.16e-06
340,0.161508,5.11e-06
341,0.161921,4.86e-06
342,0.162431,4.58e-06
343,0.162572,4.96e-06
344,0.163205,4.789e-06
345,0.163205,4.86e-06
346,0.163205,4.86e-06
347,0.163428,4.8e-06
348,0.164533,4.51e-06
349,0.165033,4.649e-06
350,0.165133,5.049e-06
351,0.16558,4.67e-06
352,0.166027,4.87e-06
353,0.166343,5.94e-06
354,0.166485,4.74e-06
355,0.166685,4.54e-06
356,0.166685,4.87e-06
357,0.166685,5.08e-06
358,0.166785,4.98e-06
359,0.167232,4.6e-06
360,0.167232,4.95e-06
361,0.167732,6.05e-06
362,0.167873,5.009e-06
363,0.16819,5.04e-06
364,0.168331,4.98e-06
365,0.168897,5.75e-06
366,0.169213,5.17e-06
367,0.169821,6.37e-06
368,0.169921,5.01e-06
369,0.169921,5.4e-06
370,0.170221,5.05e-06
371,0.170721,4.48e-06
372,0.171004,4.969e-06
373,0.172135,4.52e-06
374,0.173496,5.59e-06
375,0.174136,4.759e-06
376,0.174436,4.68e-06
377,0.174536,4.82e-06
378,0.174677,5.09e-06
379,0.175599,4.58e-06
380,0.175799,5.23e-06
381,0.176099,4.56e-06
382,0.176382,4.79e-06
383,0.177304,4.99e-06
384,0.177912,4.84e-06
385,0.179133,4.93e-06
386,0.179633,4.79e-06
387,0.179633,4.86e-06
388,0.179733,4.871e-06
389,0.179733,5.2e-06
390,0.179957,5.169e-06
391,0.179957,5.19e-06
392,0.182673,4.71e-06
393,0.183212,5.88e-06
394,0.18386,9.37e-06
395,0.184001,4.94e-06
396,0.184225,7.32e-06
397,0.184225,5.28e-06
398,0.184763,5.01e-06
399,0.184987,4.84e-06
400,0.18521,5.04e-06
401,0.185571,4.85e-06
402,0.185931,4.849e-06
403,0.186031,5.12e-06
404,0.18698,4.5e-06
405,0.187296,5.16e-06
406,0.187796,4.64e-06
407,0.188079,4.81e-06
408,0.188395,5.16e-06
409,0.188495,4.84e-06
410,0.189558,7.56e-06
411,0.189658,5.309e-06
412,0.189858,4.49e-06
413,0.190283,5.04e-06
414,0.190383,5.22e-06
415,0.196496,4.63e-06
416,0.19692,5e-06
417,0.19702,4.82e-06
418,0.197648,1.049e-05
419,0.198355,4.43e-06
420,0.198894,4.83e-06
421,0.198994,4.911e-06
422,0.201328,5.86e-06
423,0.201753,4.85e-06
424,0.205414,4.54e-06
425,0.205827,5.97e-06
426,0.205827,5.03e-06
427,0.205968,5.18e-06
428,0.205968,4.77e-06
429,0.205968,4.73e-06
430,0.206368,4.64e-06
431,0.206729,1.126e-05
432,0.207176,4.81e-06
433,0.207176,4.93e-06
434,0.207492,5.02e-06
435,0.207692,4.88e-06
436,0.208614,4.83e-06
437,0.209222,4.68e-06
438,0.209364,5.21e-06
439,0.209664,5.06e-06
440,0.210064,6.17e-06
441,0.210064,5.269e-06
442,0.210771,4.97e-06
443,0.211271,4.53e-06
444,0.211781,4.81e-06
445,0.211881,4.811e-06
446,0.212241,4.88e-06
447,0.212341,5.07e-06
448,0.212658,4.82e-06
449,0.213298,5.439e-06
450,0.213398,4.94e-06
451,0.213498,4.94e-06
452,0.213722,5.19e-06
453,0.214146,4.65e-06
454,0.214346,7.12e-06
455,0.214446,4.96e-06
456,0.214546,4.569e-06
457,0.214769,5.1e-06
458,0.214969,4.86e-06
459,0.215269,4.63e-06
460,0.215717,9.44e-06
461,0.215717,5.13e-06
462,0.21594,5.019e-06
463,0.21604,4.851e-06
464,0.216962,5.59e-06
465,0.217062,4.8e-06
466,0.217286,4.79e-06
467,0.217602,4.87e-06
468,0.218168,6.48e-06
469,0.219582,4.92e-06
470,0.219806,5.47e-06
471,0.220029,4.869e-06
472,0.221092,5.049e-06
473,0.223994,4.63e-06
474,0.225057,4.87e-06
475,0.225157,5.66e-06
476,0.225157,5.69e-06
477,0.225657,4.81e-06
478,0.226405,1.04e-05
479,0.226547,5.04e-06
480,0.226747,5.6e-06
481,0.226888,4.96e-06
482,0.227249,6.789e-06
483,0.227857,5.32e-06
484,0.227957,4.791e-06
485,0.22902,6.06e-06
486,0.230165,1.134e-05
487,0.230388,5.3e-06
488,0.230888,5.06e-06
489,0.230888,5.24e-06
490,0.231188,5.04e-06
491,0.231288,5e-06
492,0.231288,5.05e-06
493,0.231288,5.77e-06
494,0.231605,4.91e-06
495,0.231705,5.09e-06
496,0.231705,5.02e-06
497,0.232412,6.331e-06
498,0.232836,5.23e-06
499,0.233543,5.1e-06
500,0.234449,4.73e-06
501,0.23459,4.96e-06
502,0.235855,5.7e-06
503,0.236079,4.95e-06
504,0.236279,5.251e-06
505,0.236703,4.92e-06
506,0.237203,5.11e-06
507,0.237426,5.19e-06
508,0.23765,5.44e-06
509,0.23785,4.85e-06
510,0.239239,5.72e-06
511,0.239463,6.44e-06
512,0.239463,5.23e-06
513,0.239687,5.3e-06
514,0.241597,5.449e-06
515,0.24188,5.39e-06
516,0.242418,4.96e-06
517,0.243448,4.77e-06
518,0.243548,4.99e-06
519,0.243772,4.85e-06
520,0.243995,5.52e-06
521,0.244095,5.09e-06
522,0.244237,4.97e-06
523,0.244378,5.129e-06
524,0.245363,4.67e-06
525,0.246169,5.39e-06
526,0.246616,5.04e-06
527,0.246933,5.271e-06
528,0.255573,4.82e-06
529,0.255673,5.4e-06
530,0.255955,5.49e-06
531,0.256355,4.71e-06
532,0.256555,5.06e-06
533,0.257055,5.08e-06
534,0.258867,4.96e-06
535,0.259227,5.17e-06
536,0.260027,5.01e-06
537,0.260388,4.82e-06
538,0.260898,5.94e-06
539,0.260998,4.979e-06
540,0.261139,5.12e-06
541,0.2615,5.1e-06
542,0.261723,4.94e-06
543,0.262289,5.38e-06
544,0.262649,5.06e-06
545,0.262949,4.86e-06
546,0.263049,5.2e-06
547,0.26341,5.499e-06
548,0.26401,5.68e-06
549,0.264234,5.08e-06
550,0.265092,9.54e-06
551,0.265234,5.059e-06
552,0.265817,5.04e-06
553,0.266177,5.34e-06
554,0.266177,5.22e-06
555,0.266277,5.58e-06
556,0.266501,5.3e-06
557,0.266817,5.05e-06
558,0.267041,5.31e-06
559,0.26791,1.173e-05
560,0.26801,5.28e-06
561,0.26852,5.09e-06
562,0.268661,5.15e-06
563,0.268761,5.16e-06
564,0.268861,4.99e-06
565,0.269085,5.21e-06
566,0.269756,4.93e-06
567,0.269756,1.0819e-05
568,0.269897,6.52e-06
569,0.270039,5.2e-06
570,0.270863,5.39e-06
571,0.270863,5.289e-06
572,0.270863,5.36e-06
573,0.271179,5.03e-06
574,0.271592,5.15e-06
575,0.272157,4.95e-06
576,0.272299,5e-06
577,0.272899,5.12e-06
578,0.273793,5.099e-06
579,0.274574,5.31e-06
580,0.274891,5.8e-06
581,0.275338,5.08e-06
582,0.275946,6.34e-06
583,0.276358,5.6e-06
584,0.276582,5.2e-06
585,0.276782,5.3e-06
586,0.276882,5.33e-06
587,0.276982,5.269e-06
588,0.277082,5.3e-06
589,0.277722,5.46e-06
590,0.279322,4.991e-06
591,0.279861,5.62e-06
592,0.280084,5.2e-06
593,0.280939,5.151e-06
594,0.281763,4.88e-06
595,0.28208,5.13e-06
596,0.282751,7.14e-06
597,0.283067,6.56e-06
598,0.283707,5.21e-06
599,0.285809,4.58e-06
600,0.286009,5.22e-06
601,0.286326,5.5e-06
602,0.286642,4.91e-06
603,0.287242,5.93e-06
604,0.288023,5e-06
605,0.288123,5.4e-06
606,0.288223,5.33e-06
607,0.288583,5.4e-06
608,0.288866,5.02e-06
609,0.290396,5.859e-06
610,0.290979,5.22e-06
611,0.292582,6.94e-06
612,0.292582,5.39e-06
613,0.294222,5.13e-06
614,0.294446,5.07e-06
615,0.294546,5.04e-06
616,0.29477,1.09e-05
617,0.29497,4.96e-06
618,0.296672,5.7e-06
619,0.297033,4.94e-06
620,0.299026,6.83e-06
621,0.300418,5.42e-06
622,0.300718,5.26e-06
623,0.300818,5.359e-06
624,0.302342,5.49e-06
625,0.303142,7.291e-06
626,0.303812,6.109e-06
627,0.304378,5.67e-06
628,0.304378,5.07e-06
629,0.304602,5.22e-06
630,0.304702,5.4e-06
631,0.305267,5.16e-06
632,0.305367,5.34e-06
633,0.306933,5.04e-06
634,0.30856,5.31e-06
635,0.308973,5.46e-06
636,0.309289,5.27e-06
637,0.310493,5.51e-06
638,0.311133,5.91e-06
639,0.311494,6.6e-06
640,0.311594,5.32e-06
641,0.311794,6.32e-06
642,0.311794,5.78e-06
643,0.312018,5.28e-06
644,0.312159,5.43e-06
645,0.312383,5.11e-06
646,0.313728,5.65e-06
647,0.315028,4.92e-06
648,0.315749,4.67e-06
649,0.316161,5.2e-06
650,0.316361,5.44e-06
651,0.317069,4.96e-06
652,0.317493,4.58e-06
653,0.31794,5.229e-06
654,0.31794,5.409e-06
655,0.31804,5.049e-06
656,0.318264,5.18e-06
657,0.318264,5.209e-06
658,0.318405,5.78e-06
659,0.318505,5.2e-06
660,0.318705,5.25e-06
661,0.319005,5.23e-06
662,0.319229,5.04e-06
663,0.31937,5.38e-06
664,0.319512,5.679e-06
665,0.319828,5.339e-06
666,0.320111,5.05e-06
667,0.320471,5.34e-06
668,0.320971,6.35e-06
669,0.320971,5.41e-06
670,0.32274,5.491e-06
671,0.32284,4.74e-06
672,0.32294,5e-06
673,0.32344,5.06e-06
674,0.323723,4.66e-06
675,0.323865,5.411e-06
676,0.324759,4.61e-06
677,0.325059,6.12e-06
678,0.325625,5.23e-06
679,0.325925,5.28e-06
680,0.326372,6.06e-06
681,0.326672,5.55e-06
682,0.327119,6.609e-06
683,0.327119,5.23e-06
684,0.327119,5.35e-06
685,0.327319,5.45e-06
686,0.327519,5.271e-06
687,0.328029,5.19e-06
688,0.32961,5.44e-06
689,0.329926,5.559e-06
690,0.33015,5.07e-06
691,0.330857,5.47e-06
692,0.330999,5.74e-06
693,0.331359,4.969e-06
694,0.331992,5.46e-06
695,0.332292,5.26e-06
696,0.332932,6.009e-06
697,0.332932,6.02e-06
698,0.334917,5.71e-06
699,0.335233,5.22e-06
700,0.336238,5.51e-06
701,0.336438,4.86e-06
702,0.336799,5.13e-06
703,0.337022,5.66e-06
704,0.337122,5.48e-06
705,0.337394,1.035e-05
706,0.340747,4.86e-06
707,0.340888,5.42e-06
708,0.340888,5.74e-06
709,0.34103,5.95e-06
710,0.341253,5.09e-06
711,0.341253,5.91e-06
712,0.341395,5.78e-06
713,0.341711,5.42e-06
714,0.341852,5.37e-06
715,0.3423,5.38e-06
716,0.3423,5.43e-06
717,0.342441,5.699e-06
718,0.343141,5.56e-06
719,0.343365,5.17e-06
720,0.343506,5.17e-06
721,0.343606,5.33e-06
722,0.343706,5.37e-06
723,0.357627,5.21e-06
724,0.357909,5.65e-06
725,0.358051,5.14e-06
726,0.358367,6.95e-06
727,0.359167,5.4e-06
728,0.360116,5.66e-06
729,0.360316,5.38e-06
730,0.360616,5.22e-06
731,0.361422,5.31e-06
732,0.362022,5.07e-06
733,0.362722,5.6e-06
734,0.363232,5.22e-06
735,0.36408,7.229e-06
736,0.36418,5.87e-06
737,0.364404,5.78e-06
738,0.364765,5.27e-06
739,0.365348,5.4e-06
740,0.365348,5.179e-06
741,0.366333,6.88e-06
742,0.368882,5.17e-06
743,0.369644,5.72e-06
744,0.371047,5e-06
745,0.372985,1.502e-05
746,0.373209,5.21e-06
747,0.37335,5.31e-06
748,0.37699,5.33e-06
749,0.37699,5.309e-06
750,0.37699,5.25e-06
751,0.377132,6.16e-06
752,0.377355,5.249e-06
753,0.378162,6.4e-06
754,0.378385,5.319e-06
755,0.378609,6.64e-06
756,0.378809,6.05e-06
757,0.378909,5.031e-06
758,0.379132,5.76e-06
759,0.379274,5.19e-06
760,0.380839,5.08e-06
761,0.381039,5.31e-06
762,0.381439,5.38e-06
763,0.381755,5.1e-06
764,0.382168,5.18e-06
765,0.383016,5.81e-06
766,0.384986,7.31e-06
767,0.384986,5.311e-06
768,0.385302,5.9e-06
769,0.386083,6.63e-06
770,0.386083,5.68e-06
771,0.387201,6.27e-06
772,0.387343,5.19e-06
773,0.388149,5.96e-06
774,0.394222,5.149e-06
775,0.39585,5.08e-06
776,0.39615,5.46e-06
777,0.396466,5.14e-06
778,0.396666,5.18e-06
779,0.396766,5.61e-06
780,0.397487,5.1e-06
781,0.397587,1.006e-05
782,0.397811,5.45e-06
783,0.398127,6.929e-06
784,0.398268,5.09e-06
785,0.399212,5.57e-06
786,0.399993,5.62e-06
787,0.400216,5.43e-06
788,0.40044,5.42e-06
789,0.400841,1.016e-05
790,0.401785,5.14e-06
791,0.401885,4.99e-06
792,0.402332,5.32e-06
793,0.402432,5.479e-06
794,0.402856,5.451e-06
795,0.404636,5.26e-06
796,0.404997,5.52e-06
797,0.405507,5.76e-06
798,0.405867,5.589e-06
799,0.406167,5.38e-06
800,0.406528,5.769e-06
801,0.406811,6.029e-06
802,0.407929,5.159e-06
803,0.408029,5.25e-06
804,0.408669,5.139e-06
805,0.408669,5.44e-06
806,0.408811,5.21e-06
807,0.409349,5.48e-06
808,0.409957,5.26e-06
809,0.410628,8.87e-06
810,0.411299,5.64e-06
811,0.411499,5.24e-06
812,0.411599,6.799e-06
813,0.412099,5.44e-06
814,0.412399,5.389e-06
815,0.412623,6.02e-06
816,0.413133,5.59e-06
817,0.413433,5.38e-06
818,0.413833,5.51e-06
819,0.414133,5.63e-06
820,0.414274,5.62e-06
821,0.414906,5.259e-06
822,0.416111,5.409e-06
823,0.416393,5.88e-06
824,0.416676,5.21e-06
825,0.416976,5.55e-06
826,0.417076,6.78e-06
827,0.417901,5.489e-06
828,0.418401,6.86e-06
829,0.418501,5.48e-06
830,0.418501,5.72e-06
831,0.419084,5.98e-06
832,0.419308,5.86e-06
833,0.419508,5.1e-06
834,0.420362,5.05e-06
835,0.420462,5.28e-06
836,0.421169,5.2e-06
837,0.421269,5.36e-06
838,0.421681,5.1e-06
839,0.421781,5.39e-06
840,0.422194,7.74e-06
841,0.422335,5.63e-06
842,0.423006,5.22e-06
843,0.423006,6.15e-06
844,0.423866,6.31e-06
845,0.423966,5.3e-06
846,0.424066,5.83e-06
847,0.424066,5.8e-06
848,0.424208,5.24e-06
849,0.424808,5.61e-06
850,0.425008,5.73e-06
851,0.425108,5.54e-06
852,0.426411,5.79e-06
853,0.426553,5.48e-06
854,0.427281,7.4e-06
855,0.427481,5.56e-06
856,0.427622,5.089e-06
857,0.427722,5.7e-06
858,0.428122,5.069e-06
859,0.428122,5.42e-06
860,0.428264,5.61e-06
861,0.428935,5.349e-06
862,0.429109,1.08e-05
863,0.429964,5.6e-06
864,0.430187,5.49e-06
865,0.43047,6.01e-06
866,0.430831,5.489e-06
867,0.432669,5.21e-06
868,0.433369,5.66e-06
869,0.434729,6.9e-06
870,0.434929,5.409e-06
871,0.436133,5.46e-06
872,0.436494,5.57e-06
873,0.436694,5.53e-06
874,0.437054,5.33e-06
875,0.437054,5.22e-06
876,0.437196,6.01e-06
877,0.437337,5.37e-06
878,0.4384,5.06e-06
879,0.438813,5.69e-06
880,0.439095,5.32e-06
881,0.439295,5.72e-06
882,0.439656,5.45e-06
883,0.439956,6.97e-06
884,0.440816,5.14e-06
885,0.442619,5.68e-06
886,0.442619,5.27e-06
887,0.442919,5.48e-06
888,0.443019,5.43e-06
889,0.443319,6.15e-06
890,0.44349,1.053e-05
891,0.44399,5.36e-06
892,0.44439,5.34e-06
893,0.444614,5.68e-06
894,0.444863,1.059e-05
895,0.445276,5.15e-06
896,0.446198,5.56e-06
897,0.446558,7.08e-06
898,0.447413,6.02e-06
899,0.447773,5.28e-06
900,0.447873,5.42e-06
901,0.44858,5.429e-06
902,0.44928,5.23e-06
903,0.44968,5.59e-06
904,0.450041,5.57e-06
905,0.450241,5.63e-06
906,0.451869,5.56e-06
907,0.452069,5.62e-06
908,0.452776,5.3e-06
909,0.452999,5.15e-06
910,0.453141,6e-06
911,0.454063,6.62e-06
912,0.454379,5.47e-06
913,0.455423,5.45e-06
914,0.455523,5.57e-06
915,0.455947,5.91e-06
916,0.456547,5.96e-06
917,0.456847,5.46e-06
918,0.457753,5.389e-06
919,0.457976,5.68e-06
920,0.458337,5.51e-06
921,0.458437,5.37e-06
922,0.458437,5.21e-06
923,0.458637,5.34e-06
924,0.458937,5.92e-06
925,0.459337,5.41e-06
926,0.459437,5.81e-06
927,0.459976,6.64e-06
928,0.460423,5.79e-06
929,0.461328,5.329e-06
930,0.461428,5.631e-06
931,0.461428,5.759e-06
932,0.461652,5.41e-06
933,0.462152,5.43e-06
934,0.463807,5.92e-06
935,0.464031,5.4e-06
936,0.464031,5.45e-06
937,0.464254,5.55e-06
938,0.464254,5.26e-06
939,0.465781,5.64e-06
940,0.465781,7.689e-06
941,0.466081,5.68e-06
942,0.466281,5.5e-06
943,0.466597,5.44e-06
944,0.466958,6.55e-06
945,0.467458,5.39e-06
946,0.467681,5.4e-06
947,0.470067,8.84e-06
948,0.471086,6.86e-06
949,0.47131,5.32e-06
950,0.471626,5.83e-06
951,0.471909,5.73e-06
952,0.47205,5.72e-06
953,0.47215,5.52e-06
954,0.473403,7.65e-06
955,0.474131,5.57e-06
956,0.474273,5.6e-06
957,0.474573,6.38e-06
958,0.475826,6.06e-06
959,0.476126,5.68e-06
960,0.476226,6.17e-06
961,0.476326,5.68e-06
962,0.476646,1.044e-05
963,0.476929,5.539e-06
964,0.47707,5.84e-06
965,0.477653,5.88e-06
966,0.477877,5.56e-06
967,0.478658,5.94e-06
968,0.480213,5.4e-06
969,0.480921,7.68e-06
970,0.481237,5.56e-06
971,0.481944,5.36e-06
972,0.482391,5.21e-06
973,0.483098,6.58e-06
974,0.483098,5.45e-06
975,0.483322,5.39e-06
976,0.483746,5.56e-06
977,0.484062,5.01e-06
978,0.484286,5.411e-06
979,0.484824,5.61e-06
980,0.485546,5.7e-06
981,0.485687,6.19e-06
982,0.486327,5.58e-06
