num_requests_matched,cost,execution_time
1,0.0,0.5035061649978161
2,56.63921356201172,0.4995746607892215
3,97.17646789550781,0.5029544420540333
4,145.00784301757812,0.5016203206032515
5,145.00784301757812,0.5057603009045124
6,199.39607620239258,0.5141945299692452
7,256.85097885131836,0.5054422947578132
8,289.7843132019043,0.5011146469041705
9,334.8078422546387,0.5001637288369238
10,334.8078422546387,0.4995491490699351
11,378.5803909301758,0.4991771439090371
12,402.4196071624756,0.502683162689209
13,455.87450981140137,0.4997806642204523
14,493.19607734680176,0.5044258167035878
15,505.3490180969238,0.5147359292022884
16,505.3490180969238,0.5149278067983687
17,550.2470588684082,0.5044408161193132
18,615.5019645690918,0.4992306809872389
19,615.5019645690918,0.5035928674042225
20,667.2431411743164,0.5013272599317133
21,697.4862785339355,0.502141937147826
22,697.4862785339355,0.5003764219582081
23,742.4627494812012,0.5060888701118529
24,785.921573638916,0.5036746049299836
25,831.7921600341797,0.5027068369090557
26,876.4156875610352,0.5053854496218264
27,920.6588249206543,0.49959783209487796
28,965.8980445861816,0.5060011791065335
29,1016.2705955505371,0.5046226400882006
30,1046.8078517913818,0.5050032241269946
31,1100.1764812469482,0.5064073018729687
32,1100.1764812469482,0.5042168642394245
33,1145.0627574920654,0.4993617730215192
34,1209.7411861419678,0.49872196232900023
35,1252.0902080535889,0.5001265909522772
36,1263.0000114440918,0.5046195760369301
37,1311.2196159362793,0.5007398421876132
38,1334.8039302825928,0.5012648138217628
39,1394.949026107788,0.5104727721773088
40,1394.949026107788,0.49804216902703047
41,1428.8274593353271,0.49963319674134254
42,1428.8274593353271,0.4986648000776768
43,1477.760793685913,0.5026367632672191
44,1517.992166519165,0.5054571120999753
45,1517.992166519165,0.49925891123712063
46,1557.1294231414795,0.5086790849454701
47,1593.7215785980225,0.5082202008925378
48,1656.7921657562256,0.49971943302080035
49,1705.5568714141846,0.5012074806727469
50,1705.5568714141846,0.5004028719849885
51,1747.9098148345947,0.49946040473878384
52,1785.9647159576416,0.5014524171128869
53,1823.4274616241455,0.5012717382051051
54,1872.3058948516846,0.5105700460262597
55,1917.6392307281494,0.4995712423697114
56,1962.7451152801514,0.5018112398684025
57,2010.133352279663,0.5015163240022957
58,2055.415704727173,0.5007204050198197
59,2094.7451152801514,0.5057381228543818
60,2094.7451152801514,0.5022184229455888
61,2094.7451152801514,0.5016000811010599
62,2179.921583175659,0.5024916375987232
63,2219.5960941314697,0.5067280079238117
64,2219.5960941314697,0.5038600387051702
65,2274.082368850708,0.5008559902198613
66,2315.8509998321533,0.5022828201763332
67,2324.4902153015137,0.5079729780554771
68,2358.9568824768066,0.5017988360486925
69,2386.4862937927246,0.5026071649044752
70,2432.439235687256,0.5126249496825039
71,2495.321590423584,0.5013462519273162
72,2540.8784523010254,0.5021690689027309
73,2586.0039405822754,0.5087154558859766
74,2586.0039405822754,0.5149144059978426
75,2639.2157020568848,0.5100390361621976
76,2650.172565460205,0.5071378969587386
77,2704.0862922668457,0.5113192470744252
78,2750.1529579162598,0.5095952907577157
79,2797.305896759033,0.5024393429048359
80,2854.6549186706543,0.5055414289236069
81,2935.4666862487793,0.502914376091212
82,2955.22354888916,0.5027685277163982
83,3003.0000190734863,0.5028850352391601
84,3003.0000190734863,0.5028593661263585
85,3031.0274715423584,0.5051721916534007
86,3081.0392360687256,0.5017830799333751
87,3123.819631576538,0.5110328979790211
88,3123.819631576538,0.5011002290993929
89,3174.800024032593,0.5030362918041646
90,3218.3137493133545,0.5036413320340216
91,3258.9764919281006,0.5047018178738654
92,3300.3843364715576,0.5075796148739755
93,3346.9215908050537,0.5003823982551694
94,3410.874532699585,0.5003608190454543
95,3452.176488876343,0.509522785898298
96,3499.113744735718,0.5013456540182233
97,3549.9137477874756,0.5020518428646028
98,3589.1333560943604,0.5130157959647477
99,3635.454927444458,0.5016159890219569
100,3674.7255153656006,0.5011761537753046
101,3725.819631576538,0.5123455743305385
102,3761.349042892456,0.5003361669369042
103,3800.3764934539795,0.5009214179590344
104,3834.41570854187,0.5020630699582398
105,3846.505905151367,0.5042123002931476
106,3879.61962890625,0.5028648185543716
107,3924.803943634033,0.5000771577470005
108,3952.9215908050537,0.5012312009930611
109,3989.8980617523193,0.5043596266768873
110,4025.949041366577,0.5020174300298095
111,4052.4392375946045,0.5044895429164171
112,4139.529432296753,0.5009871339425445
113,4196.662763595581,0.5001874747686088
114,4264.380414962769,0.5001036347821355
115,4301.560808181763,0.5007142969407141
116,4343.898061752319,0.5035306653007865
117,4385.156885147095,0.50090635381639
118,4427.0196323394775,0.5008017541840672
119,4464.5490436553955,0.501746091991663
120,4481.392179489136,0.5001377328298986
121,4545.321592330933,0.5101112802512944
122,4585.494142532349,0.5154482829384506
123,4598.317671775818,0.5023886109702289
124,4649.2941427230835,0.5015152622945607
125,4675.784338951111,0.5031031994149089
126,4709.5451192855835,0.5025294870138168
127,4740.564726829529,0.501580819953233
128,4813.262770652771,0.4997595171444118
129,4848.400023460388,0.501775598153472
130,4885.494139671326,0.5022171600721776
131,4946.454924583435,0.5128092090599239
132,4974.827473640442,0.508960522711277
133,5051.266690254211,0.4998353342525661
134,5104.105904579163,0.5087446239776909
135,5142.368649482727,0.519240755122155
136,5142.368649482727,0.49808672815561295
137,5193.180413246155,0.5016154372133315
138,5209.968647956848,0.5062538501806557
139,5276.266690254211,0.5021889582276344
140,5294.972571372986,0.5027683698572218
