num_requests_matched,cost,execution_time
1,45.023529052734375,0.5057755028828979
2,114.99607849121094,0.5045915078371763
3,140.70588302612305,0.5090848091058433
4,150.93333435058594,0.5100327557884157
5,163.49411964416504,0.5011038547381759
6,222.41176795959473,0.5043600206263363
7,264.7372570037842,0.5048187961801887
8,294.4862766265869,0.5082705290988088
9,327.49411964416504,0.507011597044766
10,363.0980396270752,0.5055351760238409
11,418.5803928375244,0.5082914489321411
12,458.133337020874,0.5041169947944582
13,469.40784645080566,0.5062492662109435
14,514.894121170044,0.506351025775075
15,556.1843128204346,0.5127473813481629
16,620.6509799957275,0.5045440699905157
17,707.9058856964111,0.5028370209038258
18,775.2705936431885,0.5070311171002686
19,829.4745121002197,0.5089637697674334
20,829.4745121002197,0.5131841958500445
21,872.364709854126,0.5124741741456091
22,872.364709854126,0.5130582470446825
23,924.8588275909424,0.5116434157826006
24,972.8627490997314,0.5029090698808432
25,972.8627490997314,0.5017329771071672
26,1019.082353591919,0.5041249659843743
27,1056.1176471710205,0.5030812788754702
28,1105.1098041534424,0.502773673273623
29,1135.6274509429932,0.513808726798743
30,1135.6274509429932,0.5062254867516458
31,1193.8470554351807,0.5028081829659641
32,1232.0470523834229,0.5037794993259013
33,1273.7803859710693,0.5144240399822593
34,1338.9999980926514,0.5040496061556041
35,1388.7215671539307,0.5029226313345134
36,1441.388235092163,0.5032197670079768
37,1476.6274509429932,0.5057573639787734
38,1476.6274509429932,0.5069670174270868
39,1501.5490188598633,0.5046813180670142
40,1572.058822631836,0.5046037286520004
41,1622.8745079040527,0.5177585049532354
42,1671.121566772461,0.5040144068188965
43,1712.7450981140137,0.5037910300306976
44,1728.1921558380127,0.5097870412282646
45,1779.3098049163818,0.5014666197821498
46,1813.6901950836182,0.5032115569338202
47,1855.9999980926514,0.5082600410096347
48,1912.8392124176025,0.5178521336056292
49,1912.8392124176025,0.5050605633296072
50,1967.745096206665,0.5051640318706632
51,2008.8823528289795,0.5054857768118382
52,2051.0078411102295,0.5063296360895038
53,2051.0078411102295,0.5066960817202926
54,2102.2509784698486,0.5157776121050119
55,2150.799997329712,0.5039761983789504
56,2192.4274501800537,0.50500274496153
57,2225.576467514038,0.5039860168471932
58,2276.17254447937,0.5081475917249918
59,2316.9450969696045,0.5042660837061703
60,2355.741174697876,0.5099141485989094
61,2380.592155456543,0.5073230937123299
62,2416.650978088379,0.5091477399691939
63,2460.545093536377,0.5036756419576705
64,2505.7176399230957,0.5052151111885905
65,2571.129405975342,0.5039213090203702
66,2605.968620300293,0.5029169321060181
67,2605.968620300293,0.5042653540149331
68,2643.615676879883,0.5084295691922307
