num_requests_matched,cost,execution_time
1,513.97900390625,0.22706407599616796
2,602.7000045776367,0.011347083986038342
3,861.5270004272461,0.011867905006511137
4,895.2210006713867,0.011036618991056457
5,1726.7700119018555,0.011017668002750725
6,2073.3420028686523,0.0109428399882745
7,2302.472007751465,0.011539739993168041
8,2302.472007751465,0.011024868988897651
9,2302.472007751465,0.011036237992811948
10,2609.713005065918,0.011077258008299395
11,2724.513008117676,0.010959659004583955
12,3270.8850173950195,0.01101761800237
13,3430.013023376465,0.010963159991661087
14,3444.316023826599,0.010955769015708938
15,3494.2530241012573,0.010900560999289155
16,3991.5480375289917,0.011189145996468142
17,4099.116038322449,0.010889430996030569
18,4099.116038322449,0.010881661000894383
19,4099.116038322449,0.01094389901845716
20,4325.517039299011,0.0109477509977296
21,4972.4160261154175,0.010899960994720459
22,5149.735026359558,0.01091890101088211
23,5149.735026359558,0.010897639993345365
24,5311.236033439636,0.01085650100139901
25,6740.789988517761,0.010896721010794863
26,6933.474986076355,0.010931410011835396
27,7110.706980705261,0.010882411006605253
28,7668.530955314636,0.010839782014954835
29,8063.69495677948,0.011010828980943188
30,8063.69495677948,0.010968338989187032
31,8285.756953239441,0.010879010980715975
32,8520.017954826355,0.010941169981379062
33,8520.017954826355,0.010983159998431802
34,8764.231959342957,0.010993380012223497
35,8936.20196056366,0.011009907990228385
36,9128.618968009949,0.011087077989941463
37,9375.053965568542,0.011014449002686888
38,9490.20896434784,0.010955080011626706
39,9559.30596446991,0.01106651799636893
40,9658.209963798523,0.01088822100427933
41,9658.209963798523,0.010924750007689
42,10710.604983329773,0.0108764210017398
43,11164.074984550476,0.010961980005959049
44,11358.290987968445,0.011191866011358798
45,11485.778986930847,0.010911160992691293
46,11628.553980827332,0.011040139012038708
47,11752.500979423523,0.010973258991725743
48,12564.623965263367,0.010976419987855479
49,12651.457964897156,0.010455287992954254
50,12651.457964897156,0.011184567003510892
51,13249.436968803406,0.010981219995301217
52,13299.26697063446,0.011033667979063466
53,13299.26697063446,0.010965310008032247
54,13324.265971183777,0.010634464997565374
55,13465.673975944519,0.010985339002218097
56,13485.704976081848,0.010923819994786754
57,13839.629963874817,0.01115746598225087
58,13839.629963874817,0.010968870017677546
59,13848.061964035034,0.010930690012173727
60,14084.332960128784,0.010830911982338876
61,14084.332960128784,0.011138256988488138
62,14084.332960128784,0.010950990981655195
63,14084.332960128784,0.010645165020832792
64,14200.213956832886,0.010975140001391992
65,14200.213956832886,0.010970538976835087
66,14200.213956832886,0.011033599002985284
67,14298.929960250854,0.01090788099099882
68,14298.929960250854,0.011135777021991089
69,14312.22395992279,0.010991738992743194
70,14997.862936973572,0.01111989701166749
71,16109.06789302826,0.01101362900226377
72,16220.466895103455,0.010993920004693791
