num_requests_matched,cost,execution_time
200,29716.23704099655,1.591243167000357
400,61082.26005220413,0.33144469797844067
600,94682.4511578083,0.45347194600617513
800,121989.39136767387,0.47145804204046726
1000,157544.7065680027,0.7813829809892923
1200,197218.72444081306,0.5148280959692784
1400,237545.34444403648,0.5918340240023099
1600,273734.19704437256,0.7521529750083573
1800,315943.1407866478,0.795662825985346
2000,352256.3079366684,0.6791164120077156
2200,395667.55681705475,1.1088246080325916
2400,431359.4058599472,0.6586175879929215
2600,472650.64779663086,0.8842510260292329
2800,517510.3954410553,1.8485821950016543
3000,562156.4412293434,1.6835933770053089
3200,607497.2033927441,1.1982395329978317
3400,655157.6165702343,2.2649074350483716
3600,705293.4425532818,1.5777629030053504
3800,765487.4455679059,1.6432269259821624
4000,817425.9848330617,1.6916247079498135
4200,878360.7568777204,2.38200807798421
4400,924124.7569873929,3.875147434999235
4600,986324.371035397,2.142106737999711
4800,1050221.5360797048,1.4711633439874277
5000,1109377.4303715825,1.4000822049565613
5200,1170347.6671717763,1.3324546600342728
5400,1229374.9197805524,1.322827089985367
5600,1299723.200709641,2.3294745499733835
5800,1372237.4743159413,1.8464443620177917
6000,1438736.4914129376,2.918393603002187
6200,1517126.4377017617,3.708637058036402
6400,1611752.5689635873,3.774139642016962
6600,1700382.5672999024,5.0301121640368365
6800,1805144.6057773232,5.771498284011614
7000,1909857.6256356835,6.435197721002623
7200,2013481.1413910985,6.577397057029884
7400,2125155.189301312,4.198118166998029
7600,2256689.1222112775,6.1747873239801265
7800,2398632.2340691686,48.4247929060366
8000,2538463.3950234056,11.230672075005714
8200,2691898.3930354714,19.522445854963735
8400,2790476.173963785,60.95599257404683
8600,2969648.0547828674,34.38410945603391
8800,3239805.247432947,85.69723537995014
9000,3497277.588296652,16.086544499965385
9200,3756583.009444952,14.659299727994949
9400,4073947.184424162,23.86462777905399
9600,4514845.534732342,30.643604446959216
9800,5428081.061892986,0.7338090720004402
10000,7365022.579905987,0.799561139952857
